# eigenvalues
# kx ky  E
0 0 -9.3452880375716e-19
0 0 1.8550406919208e-08
0 0 0.00022118803471529
0 0 0.00099354023143129
0 0 0.050767976769722
0 0 0.079088688196246
1 0 4.1813939776559e-07
1 0 1.9650781864432e-06
1 0 4.4349360435419e-06
1 0 0.00015693280731558
1 0 0.00090883505975668
1 0 0.052044919806939
1 0 0.080432140019186
2 0 1.488092717583e-07
2 0 6.6575615113201e-07
2 0 6.8494823168515e-05
2 0 0.00079686994287395
2 0 0.053926336500456
2 0 0.082412350355997
3 0 2.6301895738988e-07
3 0 1.3511916515796e-06
3 0 2.8677652921264e-06
3 0 9.1065926090089e-05
3 0 0.00082672294993897
3 0 0.053479039231746
3 0 0.081941213602108
4 0 3.5060817796025e-07
4 0 1.9113853782003e-06
4 0 0.00018890889405169
4 0 0.0009514913268561
4 0 0.051385837329435
4 0 0.079740961218061
5 0 8.3546284484254e-08
5 0 4.0448469538465e-07
5 0 8.7986162604582e-07
5 0 0.00021198483837018
5 0 0.00097770650293034
5 0 0.050889964965588
5 0 0.079230720754282
6 0 5.9155065990279e-07
6 0 3.1798389719524e-06
6 0 0.00012000821863391
6 0 0.00086240403862343
6 0 0.052787868281372
6 0 0.081217290371545
7 0 -3.243688111149e-18
7 0 5.4533774359196e-18
7 0 1.1756714963483e-17
7 0 6.3041767432399e-05
7 0 0.0007917029458174
7 0 0.054115133659788
7 0 0.082616711438067
8 0 5.9155065991821e-07
8 0 3.179838971958e-06
8 0 0.00012000821863391
8 0 0.00086240403862343
8 0 0.052787868281372
8 0 0.081217290371545
9 0 8.354628450217e-08
9 0 4.0448469536168e-07
9 0 8.7986162604716e-07
9 0 0.00021198483837019
9 0 0.00097770650293035
9 0 0.050889964965588
9 0 0.079230720754282
10 0 3.5060817796071e-07
10 0 1.9113853781937e-06
10 0 0.00018890889405169
10 0 0.00095149132685611
10 0 0.051385837329435
10 0 0.079740961218061
11 0 2.6301895737427e-07
11 0 1.3511916515755e-06
11 0 2.8677652921313e-06
11 0 9.1065926090092e-05
11 0 0.00082672294993897
11 0 0.053479039231746
11 0 0.081941213602108
12 0 1.4880927176714e-07
12 0 6.6575615114138e-07
12 0 6.8494823168513e-05
12 0 0.00079686994287395
12 0 0.053926336500456
12 0 0.082412350355997
13 0 4.1813939775205e-07
13 0 1.965078186455e-06
13 0 4.4349360435334e-06
13 0 0.00015693280731559
13 0 0.00090883505975668
13 0 0.052044919806939
13 0 0.080432140019186
