8,6,0.0,1.0,0,0.9529729704033335
8,12,0.0,2.0,0,1.1008451502103966
8,18,0.0,3.0,0,1.262117047588181
8,24,0.0,4.0,0,1.5685343060772021
8,30,0.0,5.0,0,1.719932935053053
8,36,0.0,6.0,0,1.5103310696543388
8,12,0.0,0.5,0,1.1008451503247918
8,24,0.0,1.0,0,1.216652611467509
8,36,0.0,1.5,0,1.1678172226112746
8,48,0.0,2.0,0,1.2209422585576755
8,60,0.0,2.5,0,1.2531140483376495
8,72,0.0,3.0,0,1.3434410933739882
8,18,0.0,0.3333333333333333,0,1.2621167656241894
8,36,0.0,0.6666666666666666,0,1.167817223001828
8,54,0.0,1.0,0,1.2619418412070387
8,72,0.0,1.3333333333333333,0,1.2117871188055338
8,90,0.0,1.6666666666666667,0,1.19598199160584
8,108,0.0,2.0,0,1.2436249268383903
8,24,0.0,0.25,0,1.5685345054882098
8,48,0.0,0.5,0,1.2209422588217451
8,72,0.0,0.75,0,1.2117871164037854
8,96,0.0,1.0,0,1.2779254815754162
8,120,0.0,1.25,0,1.2406223631699036
8,144,0.0,1.5,0,1.201922012772435
8,30,0.0,0.2,0,1.7199329347626369
8,60,0.0,0.4,0,1.2531140445444418
8,90,0.0,0.6,0,1.1959819929537707
8,120,0.0,0.8,0,1.2406223672076209
8,150,0.0,1.0,0,1.2853472184784127
8,180,0.0,1.2,0,1.2594302105935151
8,36,0.0,0.16666666666666666,0,1.510331068981026
8,72,0.0,0.3333333333333333,0,1.3434410941407982
8,108,0.0,0.5,0,1.24362492695364
8,144,0.0,0.6666666666666666,0,1.201922011589037
8,180,0.0,0.8333333333333334,0,1.2594302126505157
8,216,0.0,1.0,0,1.2893850671128024
