8,2,12,2,1,-0.25,0.
8,2,12,2,1,-0.2,0.
8,2,12,2,1,-0.15,0.
8,2,12,2,1,-0.09999999999999998,0.
8,2,12,2,1,-0.04999999999999999,0.
8,2,12,2,1,0.,0.
8,2,12,2,2,-0.25,0.
8,2,12,2,2,-0.2,0.
8,2,12,2,2,-0.15,0.
8,2,12,2,2,-0.09999999999999998,0.
8,2,12,2,2,-0.04999999999999999,0.
8,2,12,2,2,0.,0.
8,2,12,2,3,-0.25,0.
8,2,12,2,3,-0.2,0.
8,2,12,2,3,-0.15,0.
8,2,12,2,3,-0.09999999999999998,0.
8,2,12,2,3,-0.04999999999999999,0.
8,2,12,2,3,0.,0.
8,2,12,2,4,-0.25,0.
8,2,12,2,4,-0.2,0.
8,2,12,2,4,-0.15,0.
8,2,12,2,4,-0.09999999999999998,0.
8,2,12,2,4,-0.04999999999999999,0.
8,2,12,2,4,0.,0.
8,2,12,3,1,-0.25,0.
8,2,12,3,1,-0.2,0.
8,2,12,3,1,-0.15,0.
8,2,12,3,1,-0.09999999999999998,0.
8,2,12,3,1,-0.04999999999999999,0.
8,2,12,3,1,0.,0.
8,2,12,3,2,-0.25,0.
8,2,12,3,2,-0.2,0.
8,2,12,3,2,-0.15,0.
8,2,12,3,2,-0.09999999999999998,0.
8,2,12,3,2,-0.04999999999999999,0.
8,2,12,3,2,0.,0.
8,2,12,3,3,-0.25,0.
8,2,12,3,3,-0.2,0.
8,2,12,3,3,-0.15,0.
8,2,12,3,3,-0.09999999999999998,0.
8,2,12,3,3,-0.04999999999999999,0.
8,2,12,3,3,0.,0.
8,2,12,3,4,-0.25,0.
8,2,12,3,4,-0.2,0.
8,2,12,3,4,-0.15,0.
8,2,12,3,4,-0.09999999999999998,0.
8,2,12,3,4,-0.04999999999999999,0.
8,2,12,3,4,0.,0.
8,2,12,4,1,-0.25,0.
8,2,12,4,1,-0.2,0.
8,2,12,4,1,-0.15,0.
8,2,12,4,1,-0.09999999999999998,0.
8,2,12,4,1,-0.04999999999999999,0.
8,2,12,4,1,0.,0.
8,2,12,4,2,-0.25,0.
8,2,12,4,2,-0.2,0.
8,2,12,4,2,-0.15,0.
8,2,12,4,2,-0.09999999999999998,0.
8,2,12,4,2,-0.04999999999999999,0.
8,2,12,4,2,0.,0.
8,2,12,4,3,-0.25,0.
8,2,12,4,3,-0.2,0.
8,2,12,4,3,-0.15,0.
8,2,12,4,3,-0.09999999999999998,0.
8,2,12,4,3,-0.04999999999999999,0.
8,2,12,4,3,0.,0.
8,2,12,4,4,-0.25,0.
8,2,12,4,4,-0.2,0.
8,2,12,4,4,-0.15,0.
8,2,12,4,4,-0.09999999999999998,0.
8,2,12,4,4,-0.04999999999999999,0.
8,2,12,4,4,0.,0.
8,3,8,2,1,-0.25,0.
8,3,8,2,1,-0.2,0.
8,3,8,2,1,-0.15,0.
8,3,8,2,1,-0.09999999999999998,0.
8,3,8,2,1,-0.04999999999999999,0.
8,3,8,2,1,0.,0.
8,3,8,2,2,-0.25,0.
8,3,8,2,2,-0.2,0.
8,3,8,2,2,-0.15,0.
8,3,8,2,2,-0.09999999999999998,0.
8,3,8,2,2,-0.04999999999999999,0.
8,3,8,2,2,0.,0.
8,3,8,2,3,-0.25,0.
8,3,8,2,3,-0.2,0.
8,3,8,2,3,-0.15,0.
8,3,8,2,3,-0.09999999999999998,0.
8,3,8,2,3,-0.04999999999999999,0.
8,3,8,2,3,0.,0.
8,3,8,2,4,-0.25,0.
8,3,8,2,4,-0.2,0.
8,3,8,2,4,-0.15,0.
8,3,8,2,4,-0.09999999999999998,0.
8,3,8,2,4,-0.04999999999999999,0.
8,3,8,2,4,0.,0.
8,3,8,3,1,-0.25,0.
8,3,8,3,1,-0.2,0.
8,3,8,3,1,-0.15,0.
8,3,8,3,1,-0.09999999999999998,0.
8,3,8,3,1,-0.04999999999999999,0.
8,3,8,3,1,0.,0.
8,3,8,3,2,-0.25,0.
8,3,8,3,2,-0.2,0.
8,3,8,3,2,-0.15,0.
8,3,8,3,2,-0.09999999999999998,0.
8,3,8,3,2,-0.04999999999999999,0.
8,3,8,3,2,0.,0.
8,3,8,3,3,-0.25,0.
8,3,8,3,3,-0.2,0.
8,3,8,3,3,-0.15,0.
8,3,8,3,3,-0.09999999999999998,0.
8,3,8,3,3,-0.04999999999999999,0.
8,3,8,3,3,0.,0.
8,3,8,3,4,-0.25,0.
8,3,8,3,4,-0.2,0.
8,3,8,3,4,-0.15,0.
8,3,8,3,4,-0.09999999999999998,0.
8,3,8,3,4,-0.04999999999999999,0.
8,3,8,3,4,0.,0.
8,3,8,4,1,-0.25,0.
8,3,8,4,1,-0.2,0.
8,3,8,4,1,-0.15,0.
8,3,8,4,1,-0.09999999999999998,0.
8,3,8,4,1,-0.04999999999999999,0.
8,3,8,4,1,0.,0.
8,3,8,4,2,-0.25,0.
8,3,8,4,2,-0.2,0.
8,3,8,4,2,-0.15,0.
8,3,8,4,2,-0.09999999999999998,0.
8,3,8,4,2,-0.04999999999999999,0.
8,3,8,4,2,0.,0.
8,3,8,4,3,-0.25,0.
8,3,8,4,3,-0.2,0.
8,3,8,4,3,-0.15,0.
8,3,8,4,3,-0.09999999999999998,0.
8,3,8,4,3,-0.04999999999999999,0.
8,3,8,4,3,0.,0.
8,3,8,4,4,-0.25,0.
8,3,8,4,4,-0.2,0.
8,3,8,4,4,-0.15,0.
8,3,8,4,4,-0.09999999999999998,0.
8,3,8,4,4,-0.04999999999999999,0.
8,3,8,4,4,0.,0.
8,4,6,2,1,-0.25,0.
8,4,6,2,1,-0.2,0.
8,4,6,2,1,-0.15,0.
8,4,6,2,1,-0.09999999999999998,0.
8,4,6,2,1,-0.04999999999999999,0.
8,4,6,2,1,0.,0.
8,4,6,2,2,-0.25,0.
8,4,6,2,2,-0.2,0.
8,4,6,2,2,-0.15,0.
8,4,6,2,2,-0.09999999999999998,0.
8,4,6,2,2,-0.04999999999999999,0.
8,4,6,2,2,0.,0.
8,4,6,2,3,-0.25,0.
8,4,6,2,3,-0.2,0.
8,4,6,2,3,-0.15,0.
8,4,6,2,3,-0.09999999999999998,0.
8,4,6,2,3,-0.04999999999999999,0.
8,4,6,2,3,0.,0.
8,4,6,2,4,-0.25,0.
8,4,6,2,4,-0.2,0.
8,4,6,2,4,-0.15,0.
8,4,6,2,4,-0.09999999999999998,0.
8,4,6,2,4,-0.04999999999999999,0.
8,4,6,2,4,0.,0.
8,4,6,3,1,-0.25,0.
8,4,6,3,1,-0.2,0.
8,4,6,3,1,-0.15,0.
8,4,6,3,1,-0.09999999999999998,0.
8,4,6,3,1,-0.04999999999999999,0.
8,4,6,3,1,0.,0.
8,4,6,3,2,-0.25,0.
8,4,6,3,2,-0.2,0.
8,4,6,3,2,-0.15,0.
8,4,6,3,2,-0.09999999999999998,0.
8,4,6,3,2,-0.04999999999999999,0.
8,4,6,3,2,0.,0.
8,4,6,3,3,-0.25,0.
8,4,6,3,3,-0.2,0.
8,4,6,3,3,-0.15,0.
8,4,6,3,3,-0.09999999999999998,0.
8,4,6,3,3,-0.04999999999999999,0.
8,4,6,3,3,0.,0.
8,4,6,3,4,-0.25,0.
8,4,6,3,4,-0.2,0.
8,4,6,3,4,-0.15,0.
8,4,6,3,4,-0.09999999999999998,0.
8,4,6,3,4,-0.04999999999999999,0.
8,4,6,3,4,0.,0.
8,4,6,4,1,-0.25,0.
8,4,6,4,1,-0.2,0.
8,4,6,4,1,-0.15,0.
8,4,6,4,1,-0.09999999999999998,0.
8,4,6,4,1,-0.04999999999999999,0.
8,4,6,4,1,0.,0.
8,4,6,4,2,-0.25,0.
8,4,6,4,2,-0.2,0.
8,4,6,4,2,-0.15,0.
8,4,6,4,2,-0.09999999999999998,0.
8,4,6,4,2,-0.04999999999999999,0.
8,4,6,4,2,0.,0.
8,4,6,4,3,-0.25,0.
8,4,6,4,3,-0.2,0.
8,4,6,4,3,-0.15,0.
8,4,6,4,3,-0.09999999999999998,0.
8,4,6,4,3,-0.04999999999999999,0.
8,4,6,4,3,0.,0.
8,4,6,4,4,-0.25,0.
8,4,6,4,4,-0.2,0.
8,4,6,4,4,-0.15,0.
8,4,6,4,4,-0.09999999999999998,0.
8,4,6,4,4,-0.04999999999999999,0.
8,4,6,4,4,0.,0.
