# eigenvalues
# kx ky  E
0 0 3.8841753946226e-08
0 0 5.8607561162077e-05
0 1 5.8178371462553e-05
0 1 5.8594443353222e-05
0 2 5.8928058966447e-05
0 2 6.0336519896259e-05
0 3 5.8178371468275e-05
0 3 5.859444337612e-05
1 0 5.8594443129619e-05
1 0 5.9828746236976e-05
1 1 5.7185076565889e-05
1 1 6.0929114999009e-05
1 2 5.8178371433462e-05
1 2 7.4583751923682e-05
1 3 5.7185076564678e-05
1 3 6.0929115046075e-05
2 0 3.8841753946953e-08
2 0 5.8607561105905e-05
2 1 5.8178371498248e-05
2 1 5.8594443324095e-05
2 2 5.8928058903781e-05
2 2 6.0336519777459e-05
2 3 5.8178371440774e-05
2 3 5.8594443367309e-05
3 0 5.8594443191493e-05
3 0 5.9828746478907e-05
3 1 5.7185076395555e-05
3 1 6.0929114850495e-05
3 2 5.817837143172e-05
3 2 7.458375190508e-05
3 3 5.7185076419649e-05
3 3 6.0929114802777e-05
4 0 3.8841753947188e-08
4 0 5.8607561250583e-05
4 1 5.817837155964e-05
4 1 5.8594443404319e-05
4 2 5.8928059036671e-05
4 2 6.0336519948605e-05
4 3 5.8178371668566e-05
4 3 5.8594443278473e-05
5 0 5.8594443109074e-05
5 0 5.9828746139614e-05
5 1 5.7185076452862e-05
5 1 6.0929114899173e-05
5 2 5.8178371431438e-05
5 2 7.4583752012944e-05
5 3 5.7185076379076e-05
5 3 6.0929114971975e-05
