# eigenvalues
# kx ky  E
0 0 6.7066372964843e-05
0 0 0.0022105896953272
0 0 0.0022135058703172
0 0 0.002292426531057
0 0 0.0032818043557509
0 1 0.0022718698048325
0 1 0.0022718698064422
0 1 0.0022758185505398
0 1 0.0022758185629647
0 1 0.002306652136561
0 2 6.7066372964835e-05
0 2 0.0022105896964913
0 2 0.002213505870678
0 2 0.002292426531059
0 2 0.003281804354266
0 3 0.0022718698048325
0 3 0.0022718745923868
0 3 0.0022758185505398
0 3 0.0023066520275597
0 3 0.0023066521365609
0 4 6.7066372964738e-05
0 4 0.0022105896948314
0 4 0.0022135058698592
0 4 0.002292426531055
0 4 0.0032818043478709
0 5 0.0022718698048325
0 5 0.0022718698049413
0 5 0.0022758185505398
0 5 0.0022758185628456
0 5 0.0023066521365609
1 0 0.0022047690611155
1 0 0.0022718698063745
1 0 0.0022758185677321
1 0 0.0023066521367559
1 0 0.0027983841817892
1 1 0.0021791642314862
1 1 0.0021791642314903
1 1 0.0023335688096583
1 1 0.0023335688196191
1 1 0.0038579183006977
1 2 0.0022047690611155
1 2 0.0022718698166569
1 2 0.002275818555108
1 2 0.0023066521365913
1 2 0.0027983841817892
1 3 0.0021791642314862
1 3 0.002179164231489
1 3 0.0023335688096583
1 3 0.0023335688193318
1 3 0.0038579183093332
1 4 0.0022047690611154
1 4 0.002271869806302
1 4 0.0022758185602712
1 4 0.0023066521366215
1 4 0.0027983841817891
1 5 0.0021791642314862
1 5 0.0021791642314879
1 5 0.0023335688096582
1 5 0.0023335688209411
1 5 0.0038579182927611
2 0 0.0021770695125119
2 0 0.0021770695126978
2 0 0.0022924265310548
2 0 0.0022924265504236
2 0 0.0032818043046455
2 1 0.0022047690611154
2 1 0.0022047690611155
2 1 0.0027983841817891
2 1 0.0027983841914597
2 1 0.0038464096181619
2 2 0.0021770695125119
2 2 0.0021770695125167
2 2 0.0022924265310548
2 2 0.0022924265476386
2 2 0.0032818043046455
2 3 0.0022047690611154
2 3 0.0022047690611154
2 3 0.0027983841817891
2 3 0.002798384188499
2 3 0.0038464096181619
2 4 0.0021770695125119
2 4 0.0021770695125133
2 4 0.0022924265310548
2 4 0.0022924265430603
2 4 0.0032818043046455
2 5 0.0022047690611153
2 5 0.0022047690611154
2 5 0.002798384181789
2 5 0.0027983841905355
2 5 0.0038464096181619
3 0 0.0022047690611154
3 0 0.0022718698212167
3 0 0.0022758185509291
3 0 0.0023066521365678
3 0 0.0027983841817891
3 1 0.0021791642314862
3 1 0.0021791642314931
3 1 0.0023335688096583
3 1 0.0023335688143751
3 1 0.0038579182959914
3 2 0.002204769061116
3 2 0.0022718698249317
3 2 0.0022758185617858
3 2 0.002306652136651
3 2 0.0027983841817894
3 3 0.0021791642314862
3 3 0.0021791642314906
3 3 0.0023335688096583
3 3 0.0023335688186274
3 3 0.0038579182943031
3 4 0.0022047690611157
3 4 0.002271869822866
3 4 0.0022758185638765
3 4 0.0023066521365964
3 4 0.0027983841817908
3 5 0.0021791642314862
3 5 0.0021791642314867
3 5 0.0023335688096583
3 5 0.0023335688185716
3 5 0.0038579182957649
