# eigenvalues
# kx ky  E
0 0 0.008644322289639
0 0 0.0086447583706914
0 0 0.075580335567476
0 0 0.075596718573395
0 0 0.076274226308955
0 0 0.076313501525362
0 1 0.076565803160669
0 1 0.076578266674982
0 1 0.077545545983924
0 1 0.077549849783873
0 1 0.079594728458222
0 1 0.079613140124928
0 2 0.076556057626488
0 2 0.076564558149696
0 2 0.077395291213484
0 2 0.077403147253496
0 2 0.095858230816047
0 2 0.095916736026248
0 3 0.07656580317307
0 3 0.076578266846132
0 3 0.077545545188719
0 3 0.077549849863507
0 3 0.079594728523509
0 3 0.079613140123945
1 0 0.076565803145593
1 0 0.076578266647724
1 0 0.077545545708692
1 0 0.077549849229907
1 0 0.079594728437097
1 0 0.079613140122966
1 1 0.076284054290547
1 1 0.07629558564373
1 1 0.076417406757445
1 1 0.07642530037926
1 1 0.07778867768803
1 1 0.077809169562458
1 2 0.075299780746409
1 2 0.075309100701
1 2 0.075857885395511
1 2 0.07586964122683
1 2 0.084816424488961
1 2 0.085041739887318
1 3 0.076284054096008
1 3 0.076295585626996
1 3 0.076417406688015
1 3 0.076425300279883
1 3 0.07778867768803
1 3 0.077809169562465
2 0 0.07655605762649
2 0 0.076564558149701
2 0 0.077395291213489
2 0 0.077403147253495
2 0 0.095858230720383
2 0 0.095916735490992
2 1 0.075299781277721
2 1 0.075309100863597
2 1 0.075857885845278
2 1 0.075869642041263
2 1 0.084816425146698
2 1 0.085041739670029
2 2 0.07332910667828
2 2 0.073335100662482
2 2 0.073986517629113
2 2 0.074074848455528
2 2 0.074620821722326
2 2 0.074712580877079
2 3 0.075299780679133
2 3 0.075309100625003
2 3 0.075857885304485
2 3 0.075869640983001
2 3 0.084816424213011
2 3 0.085041740154146
3 0 0.076565803149575
3 0 0.07657826690721
3 0 0.077545545021644
3 0 0.077549849796801
3 0 0.079594728438118
3 0 0.079613140123462
3 1 0.076284053547005
3 1 0.076295586229069
3 1 0.076417406880754
3 1 0.076425300478065
3 1 0.077788677688026
3 1 0.077809169562474
3 2 0.07529978070394
3 2 0.075309100658
3 2 0.075857885691703
3 2 0.075869641160443
3 2 0.084816424218124
3 2 0.085041739073117
3 3 0.076284053419445
3 3 0.076295585805594
3 3 0.076417406971024
3 3 0.076425301036604
3 3 0.077788677688032
3 3 0.077809169563794
