# eigenvalues
# kx ky  E
0 0 -12.654705942474
0 0 -12.654705942471
0 0 -12.65470594247
0 0 -12.654627129458
0 1 -12.654325073107
0 1 -12.654325073106
0 1 -12.654325073099
0 1 -12.654135309345
0 2 -12.654252870579
0 2 -12.654252870578
0 2 -12.654252870574
0 2 -12.65425287057
0 3 -12.654658039284
0 3 -12.654658039282
0 3 -12.654658039281
0 3 -12.654658039278
0 4 -12.65423667227
0 4 -12.654236672265
0 4 -12.654236672261
0 4 -12.65423667226
1 0 -12.654325073106
1 0 -12.654325073105
1 0 -12.654325073104
1 0 -12.654135309338
1 1 -12.654656792623
1 1 -12.654656792612
1 1 -12.654656792611
1 1 -12.654234836162
1 2 -12.654664758192
1 2 -12.654664758192
1 2 -12.654664758192
1 2 -12.654234836172
1 3 -12.654252870579
1 3 -12.654252870579
1 3 -12.654252870579
1 3 -12.654236672259
1 4 -12.654665107464
1 4 -12.654665107462
1 4 -12.654665107462
1 4 -12.654263039311
