# eigenvalues
# kx ky  E
0 0 -12.710874612392
0 0 -12.710874612378
0 0 -12.710874612378
0 0 -12.710869925101
0 1 -12.710795477167
0 8 -12.710795477167
0 1 -12.710795477139
0 8 -12.710795477139
0 1 -12.710795477118
0 8 -12.710795477118
0 1 -12.710773271677
0 8 -12.710773271677
0 2 -12.710786263841
0 7 -12.710786263841
0 2 -12.710786263821
0 7 -12.710786263821
0 2 -12.710786263816
0 7 -12.710786263816
0 2 -12.710786263803
0 7 -12.710786263803
0 3 -12.710872009666
0 6 -12.710872009666
0 3 -12.710872009662
0 6 -12.710872009662
0 3 -12.710872009644
0 6 -12.710872009644
0 3 -12.710872009628
0 6 -12.710872009628
0 4 -12.71078510146
0 5 -12.71078510146
0 4 -12.710785101457
0 5 -12.710785101457
0 4 -12.710785101447
0 5 -12.710785101447
0 4 -12.710785101442
0 5 -12.710785101442
1 0 -12.710795477167
2 0 -12.710795477167
1 0 -12.710795477158
2 0 -12.710795477158
1 0 -12.710795477138
2 0 -12.710795477138
1 0 -12.710773271669
2 0 -12.710773271669
1 1 -12.710871972241
2 1 -12.710871972241
1 8 -12.710871972241
2 8 -12.710871972241
1 1 -12.71087197224
2 1 -12.71087197224
1 8 -12.71087197224
2 8 -12.71087197224
1 1 -12.710871972219
2 1 -12.710871972219
1 8 -12.710871972219
2 8 -12.710871972219
1 1 -12.710785060549
2 1 -12.710785060549
1 8 -12.710785060549
2 8 -12.710785060549
1 2 -12.710872190716
2 2 -12.710872190716
1 7 -12.710872190716
2 7 -12.710872190716
1 2 -12.710872190668
2 2 -12.710872190668
1 7 -12.710872190668
2 7 -12.710872190668
1 2 -12.710872190664
2 2 -12.710872190664
1 7 -12.710872190664
2 7 -12.710872190664
1 2 -12.710785060537
2 2 -12.710785060537
1 7 -12.710785060537
2 7 -12.710785060537
1 3 -12.710786263856
2 3 -12.710786263856
1 6 -12.710786263856
2 6 -12.710786263856
1 3 -12.71078626384
2 3 -12.71078626384
1 6 -12.71078626384
2 6 -12.71078626384
1 3 -12.710786263798
2 3 -12.710786263798
1 6 -12.710786263798
2 6 -12.710786263798
1 3 -12.71078510144
2 3 -12.71078510144
1 6 -12.71078510144
2 6 -12.71078510144
1 4 -12.710872204551
2 4 -12.710872204551
1 5 -12.710872204551
2 5 -12.710872204551
1 4 -12.710872204549
2 4 -12.710872204549
1 5 -12.710872204549
2 5 -12.710872204549
1 4 -12.710872204518
2 4 -12.710872204518
1 5 -12.710872204518
2 5 -12.710872204518
1 4 -12.710787393498
2 4 -12.710787393498
1 5 -12.710787393498
2 5 -12.710787393498
