# eigenvalues
# kx ky  E
0 0 -15.316975342637
0 0 -15.3169753421
0 1 -15.299874928767
0 1 -15.29977452515
0 2 -15.299757794778
0 2 -15.296572852713
0 3 -15.299874928916
0 3 -15.299774523884
1 0 -15.299662353291
1 0 -15.299594607121
1 1 -15.299853948105
1 1 -15.299632539477
1 2 -15.299896546563
1 2 -15.297750039781
1 3 -15.299853948105
1 3 -15.299632539253
2 0 -15.299625144674
2 0 -15.294418706009
2 1 -15.299812238007
2 1 -15.296677243613
2 2 -15.299502600037
2 2 -15.299502598503
2 3 -15.299812238015
2 3 -15.296677244202
3 0 -15.299662352266
3 0 -15.299594608505
3 1 -15.299853948101
3 1 -15.299632539196
3 2 -15.299896546272
3 2 -15.297750039259
3 3 -15.299853948099
3 3 -15.29963253848
