# eigenvalues
# kx ky  E
0 0 -15.692717477508
0 0 -15.685112047745
0 1 -15.685066470111
0 1 -15.684999876135
0 2 -15.685027748612
0 2 -15.68321305379
0 3 -15.685066470139
0 3 -15.684999876826
1 0 -15.685066469108
1 0 -15.684999876119
1 1 -15.685079500837
1 1 -15.68500603358
1 2 -15.68510306624
1 2 -15.683916780222
1 3 -15.685079501481
1 3 -15.685006033097
2 0 -15.685027748597
2 0 -15.683213053405
2 1 -15.685103066225
2 1 -15.683916779482
2 2 -15.68491504119
2 2 -15.679313543832
2 3 -15.685103066119
2 3 -15.68391678057
3 0 -15.685066470132
3 0 -15.684999876329
3 1 -15.685079500505
3 1 -15.685006033412
3 2 -15.68510306626
3 2 -15.683916779225
3 3 -15.685079501717
3 3 -15.685006033259
