UCarea,t2,rmsB,rmsTrace,traceIneq,detIneq
16,-0.01,1.3834936313834328e-6,0.00005883353857059224,0.0008853241620036598,0.04452247180775327
16,0,2.0363066978587147e-6,0.00008722875819829808,0.0011033878205039369,0.055492909156558475
25,-0.25,1.055677734619712e-8,4.350838961297283e-7,0.014062293286372035,1.1122154814594276
25,-0.24,3.5931058298615648e-9,1.6333510513356435e-7,0.011033241516657391,0.8713291832408009
25,-0.23,6.037218076259134e-10,4.065447088154234e-8,0.008658593876536324,0.6829884868447591
25,-0.22,4.779031600338711e-10,7.985182834323594e-9,0.0067839892534243265,0.5346205697636839
25,-0.21,6.957898314664927e-10,2.1429589786290516e-8,0.005296374086274692,0.41707783091280687
25,-0.20,5.759872339816972e-10,1.9934771176228317e-8,0.004111647352575429,0.32359191101061335
25,-0.19,3.7158461182544904e-10,1.3709786350570145e-8,0.0031663655735341685,0.2490794856412078
25,-0.18,1.911027920872359e-10,7.45779155132694e-9,0.002412062845998234,0.18967144710283537
25,-0.17,6.865381298727991e-11,2.920157736482987e-9,0.0018112915662952059,0.14238734277149445
25,-0.16,2.896772395627359e-12,3.380925810543274e-10,0.0013348175341251164,0.1049062926589826
25,-0.15,2.1252687145470905e-11,6.98880593494392e-10,0.0009596033053133422,0.07540322860179294
25,-0.14,2.1379535341941836e-11,7.888393197755785e-10,0.000667338547692152,0.05243013546203068
25,-0.13,1.2019250701005234e-11,4.704031574632769e-10,0.0004433556534343723,0.034828790653395454
25,-0.12,2.606710804182007e-12,1.1574477519308346e-10,0.00027582041451880315,0.021665872231976205
25,-0.11,2.445742902764792e-12,8.67022211186245e-11,0.0001551215744819011,0.012184164910271736
25,-0.1,2.8457477110074487e-12,1.103175335006309e-10,0.00007340585798060829,0.00576549420681467
25,-0.090,7.34947143117692e-13,3.083614594892578e-11,0.00002422057524216814,0.0019023025683192534
25,-0.080,1.0515199710799486e-12,4.06754347667601e-11,2.2365790387988553e-6,0.00017566070337766602
25,-0.070,6.507768425157527e-13,2.6382512825394396e-11,3.0318071156002474e-6,0.00023811793499888147
25,-0.060,1.0696007362026068e-12,4.288023566771744e-11,0.000022920908772410816,0.0018002245964808903
25,-0.050,8.061338396324555e-13,3.2856850478826585e-11,0.00005882021474952601,0.004619864730215449
25,-0.040,1.6460393100409404e-11,6.805992625226191e-10,0.00010814002300535967,0.008493756778512109
25,-0.030,6.234916395025551e-11,2.605069894440173e-9,0.0001686981499652557,0.013250639300025336
25,-0.020,1.6207050748820425e-10,6.833739169250415e-9,0.00023865015047527238,0.018745775561977023
25,-0.01,3.4679287932210523e-10,1.4744853525664055e-8,0.0003164326878028617,0.024856497265929256
25,0,6.558293542523137e-10,2.810035826751728e-8,0.00040071734110642396,0.03147857211609772
36,-0.25,1.8198983106301098e-13,8.386357773253561e-12,0.014216962933408303,1.6193303588943249
36,-0.24,2.0288792930039992e-13,7.38084465912815e-12,0.010405038568068166,1.1829043698941386
36,-0.23,8.010674731956607e-14,2.8977191580122005e-12,0.007700576167138044,0.8742679188286163
36,-0.22,7.317331505099963e-14,2.7941237766466985e-12,0.005740158402000387,0.6510598665006447
36,-0.21,5.0084297164537915e-14,1.9651237929921624e-12,0.004294817414787911,0.4867754721955881
36,-0.20,4.887428553025457e-14,1.9550361809111505e-12,0.0032151029114348964,0.3642041099090411
36,-0.19,3.2410262143191685e-14,1.2791684865473941e-12,0.0024004966275910865,0.2718156276691508
36,-0.18,4.660248704720204e-14,1.852549822869454e-12,0.0017816290561216627,0.2016769960484311
36,-0.17,5.567520359414538e-14,2.2034296374060106e-12,0.0013095480707023335,0.148203373767461
36,-0.16,4.956217422019121e-14,1.9673534844171194e-12,0.0009490306654556394,0.10738377067666131
36,-0.15,3.8682442923670135e-14,1.5408574248607476e-12,0.0006742950574708044,0.07628668555952615
36,-0.14,3.245528646900921e-14,1.2881904192176055e-12,0.0004661822335062244,0.05273625796931495
36,-0.13,6.145696344156896e-14,2.423323402323269e-12,0.0003102618182680119,0.035095228472809714
36,-0.12,3.9423486888915473e-14,1.5813960941702347e-12,0.00019553361960696433,0.02211649343156634
36,-0.11,5.574749305909952e-14,2.2023055715561975e-12,0.00011352148898315116,0.012839706679250003
36,-0.1,4.715568820965761e-14,1.863014581934779e-12,0.00005763067709146735,0.006518063838597887
36,-0.090,5.575185507767979e-14,2.2087381643300825e-12,0.000022685336590752463,0.0025656802253269106
36,-0.080,3.211844291653391e-14,1.2557417059909013e-12,4.591197179281192e-6,0.0005192533598580121
36,-0.070,3.812327998489652e-14,1.5179359907035946e-12,8.651062849819752e-8,9.784122000905253e-6
36,-0.060,2.9640778440940725e-14,1.172260503517873e-12,6.556093067599753e-6,0.0007414790880253841
36,-0.050,3.2486459407472617e-14,1.2920983615560435e-12,0.000021891037442704232,0.0024758451058519253
36,-0.040,2.880576355761242e-14,1.134588651950008e-12,0.00004438186574474207,0.0050195821482817895
36,-0.030,2.3710486184995943e-14,9.371779568974486e-13,0.00007263642873461907,0.008215284905884327
36,-0.020,1.3449109911892683e-13,5.307853679123069e-12,0.00010551630273869479,0.011934242289986805
36,-0.01,1.1650207581433164e-13,4.602696570868339e-12,0.0001420871398507749,0.016070818577303983
