# eigenvalues
# kx ky  E
0 0 -15.612099191219
0 0 -15.602473836636
0 1 -15.60241584011
0 1 -15.602328712251
0 2 -15.602367064366
0 2 -15.60006620875
0 3 -15.602415840105
0 3 -15.602328712525
1 0 -15.602415840075
1 0 -15.602328711899
1 1 -15.602431833893
1 1 -15.602339055177
1 2 -15.602463053225
1 2 -15.600962137302
1 3 -15.602431834276
1 3 -15.602339054613
2 0 -15.602367064349
2 0 -15.600066208776
2 1 -15.602463053345
2 1 -15.600962137661
2 2 -15.602228073584
2 2 -15.595135826072
2 3 -15.602463053242
2 3 -15.600962137744
3 0 -15.602415840114
3 0 -15.602328712123
3 1 -15.602431833302
3 1 -15.602339054641
3 2 -15.602463053145
3 2 -15.600962137567
3 3 -15.602431834688
3 3 -15.602339054749
