# eigenvalues
# kx ky  E
0 0 -15.316983584753
0 0 -15.299873755983
0 1 -15.299768560113
0 1 -15.299588350493
0 2 -15.299683551689
0 2 -15.295565107019
0 3 -15.299768584205
0 3 -15.299589682551
1 0 -15.299768603304
1 0 -15.299594406627
1 1 -15.29979392162
1 1 -15.299630114029
1 2 -15.299858789302
1 2 -15.297193939363
1 3 -15.299793921887
1 3 -15.299630113953
2 0 -15.299683551689
2 0 -15.295565106711
2 1 -15.299858789333
2 1 -15.297193938741
2 2 -15.299461582333
2 2 -15.286833844581
2 3 -15.299858789096
2 3 -15.297193939385
3 0 -15.299768603274
3 0 -15.299594405975
3 1 -15.299793921815
3 1 -15.299630113285
3 2 -15.299858789256
3 2 -15.297193938775
3 3 -15.299793921222
3 3 -15.29963011417
