# eigenvalues
# kx ky  E
0 0 -14.50480696634
0 0 -14.466676009164
0 1 -14.466531434262
0 1 -14.466198785151
0 2 -14.466358706409
0 2 -14.461016881433
0 3 -14.466531434849
0 3 -14.466198785024
1 0 -14.465808206668
1 0 -14.46320507959
1 1 -14.466282783844
1 1 -14.465735262247
1 2 -14.466659438349
1 2 -14.46304127851
1 3 -14.466282783804
1 3 -14.465735262041
2 0 -14.465803100701
2 0 -14.45078318157
2 1 -14.466123639336
2 1 -14.458345888073
2 2 -14.466037116291
2 2 -14.438617295227
2 3 -14.466123639341
2 3 -14.458345887534
3 0 -14.465808810659
3 0 -14.463205079742
3 1 -14.466282783816
3 1 -14.465735261768
3 2 -14.466659438555
3 2 -14.463041278164
3 3 -14.466282783568
3 3 -14.465735261991
