# eigenvalues
# kx ky  E
0 0 -15.49525594189
0 0 -15.482887253987
0 1 -15.482767438803
0 1 -15.482678846483
0 2 -15.48269826872
0 2 -15.481134620234
0 3 -15.482767436121
0 3 -15.48267884525
1 0 -15.482507017029
1 0 -15.482498479922
1 1 -15.48267415234
1 1 -15.48249804546
1 2 -15.482748181734
1 2 -15.481655693571
1 3 -15.482674152493
1 3 -15.482498045425
2 0 -15.482500565567
2 0 -15.477608397765
2 1 -15.482604993894
2 1 -15.479938276312
2 2 -15.482493323343
2 2 -15.473613252368
2 3 -15.482604993898
2 3 -15.479938275684
3 0 -15.482507016383
3 0 -15.482498478484
3 1 -15.482674152822
3 1 -15.482498045767
3 2 -15.482748181799
3 2 -15.481655693233
3 3 -15.482674152029
3 3 -15.48249804574
