# eigenvalues
# kx ky  E
0 0 1.389927837069e-07
0 0 1.3899278442176e-07
0 0 0.0042783794444259
0 0 0.0043340284741266
0 1 0.0043037889355226
0 1 0.0043037889355644
0 1 0.0043391971457044
0 1 0.0043391971747033
0 2 0.0043257307933364
0 2 0.0043257307933367
0 2 0.0053435190779481
0 2 0.0053435191352545
0 3 0.0043037889355221
0 3 0.0043037889355957
0 3 0.0043391971457043
0 3 0.0043391971810173
1 0 0.004303788935522
1 0 0.0043037889355247
1 0 0.0043391971457046
1 0 0.004339197201366
1 1 0.0042960837915224
1 1 0.0042960837915563
1 1 0.0043375698026418
1 1 0.0043375698267182
1 2 0.0042838389939333
1 2 0.0042838389939348
1 2 0.0049514562476613
1 2 0.0049514562922759
1 3 0.0042960837915223
1 3 0.0042960837918572
1 3 0.0043375698026416
1 3 0.0043375698478728
2 0 0.0043257307933367
2 0 0.004325730793337
2 0 0.0053435190779484
2 0 0.0053435191082681
2 1 0.0042838389939331
2 1 0.0042838389939374
2 1 0.0049514562476611
2 1 0.0049514562779266
2 2 0.0043917417316671
2 2 0.0043917417545788
2 2 0.0075405251217926
2 2 0.0077047880947447
2 3 0.0042838389939333
2 3 0.004283838993935
2 3 0.0049514562476612
2 3 0.0049514562792816
3 0 0.004303788935522
3 0 0.0043037889355329
3 0 0.0043391971457048
3 0 0.0043391971905008
3 1 0.0042960837915223
3 1 0.0042960837924616
3 1 0.0043375698026416
3 1 0.0043375698415716
3 2 0.0042838389939332
3 2 0.0042838389939356
3 2 0.0049514562476612
3 2 0.0049514562949436
3 3 0.0042960837915224
3 3 0.0042960890323646
3 3 0.0043375698026417
3 3 0.0066321367679443
