#  N    Kx    Ky    lambda
4 0 0 0.0029351730105718
4 0 0 0.0029351730105718
4 0 0 0.002865940493916
4 0 0 0.0028616554011544
4 0 0 0.0028330404775461
4 0 0 0.0028330404775461
4 0 0 0.0027374039645078
4 0 0 0.0027365132444032
4 0 0 0.0023668574745404
4 0 0 0.0023217228530015
4 0 0 0.002288504602499
4 0 0 0.002288504602499
4 0 0 0.0020004300026929
4 0 0 0.0019734566167643
4 0 0 0.0019734566167643
4 0 0 0.0018799356451977
4 0 0 0.0017647472195843
4 0 0 0.0017460664390318
4 0 0 0.0017116337425825
4 0 0 0.0017116337425825
4 0 0 0.0016433039925604
4 0 0 0.0016217403952765
4 0 0 0.0016217403952765
4 0 0 0.0016087330272687
4 0 0 0.0015777195245569
4 0 0 0.0015770563171012
4 0 0 0.0015770563171012
4 0 0 0.001565634340912
4 0 0 0.001477384132212
4 0 0 0.0014015799822216
4 0 0 0.0014015799822216
4 0 0 0.001394490097133
4 0 0 0.0012749747886315
4 0 0 0.0012701255288348
4 0 0 0.0012684271278898
4 0 0 0.0012684271278898
4 0 0 0.001018229826475
4 0 0 0.00099955276185209
4 0 0 0.00099955276185209
4 0 0 0.00098015492786745
4 0 0 0.00093571351750555
4 0 0 0.00092514014945359
4 0 0 0.00092514014945359
4 0 0 0.00091389409057866
4 0 0 0.00081629287273417
4 0 0 0.00079794757148833
4 0 0 0.00079794757148832
4 0 0 0.0007691314151694
4 0 0 3.1573526285235e-06
4 0 0 2.0985892730827e-06
4 0 0 1.5022821221603e-06
4 0 0 1.5022821221599e-06
4 0 0 1.3271403571066e-06
4 0 0 1.2233861029383e-06
4 0 0 1.222018091004e-06
4 0 0 1.2220180910038e-06
4 0 0 1.1794193062922e-06
4 0 0 1.1794193062922e-06
4 0 0 1.1139056120318e-06
4 0 0 1.0683750782974e-06
4 0 0 7.1446638377005e-07
4 0 0 7.1446638376986e-07
4 0 0 6.4310656664278e-07
4 0 0 5.8036115152e-07
4 0 0 5.8036115151985e-07
4 0 0 5.3820508626861e-07
4 0 0 5.3799675176805e-07
4 0 0 5.1751017792043e-07
4 0 0 4.1975967183034e-07
4 0 0 4.0086440007976e-07
4 0 0 3.9792737485784e-07
4 0 0 3.9792737485766e-07
4 0 0 3.6836060217603e-07
4 0 0 3.6836060217593e-07
4 0 0 3.599326731379e-07
4 0 0 2.7965590684456e-07
4 0 0 2.7871810589606e-07
4 0 0 2.7374055128001e-07
4 0 0 2.6703354925241e-07
4 0 0 2.1768270403698e-07
4 0 0 2.1768270403694e-07
4 0 0 2.0491852104801e-07
4 0 0 2.0491852104791e-07
4 0 0 1.9029040806469e-07
4 0 0 1.6599198093174e-07
4 0 0 1.6599198093168e-07
4 0 0 1.5009363436344e-07
4 0 0 1.4111075337132e-07
4 0 0 1.4111075337129e-07
4 0 0 1.3699533664445e-07
4 0 0 1.369953366444e-07
4 0 0 1.2661671741002e-07
4 0 0 1.2582142287691e-07
4 0 0 1.2223668217008e-07
4 0 0 1.2210927029949e-07
4 0 0 1.1716454247362e-07
4 0 0 1.1452046228997e-07
4 0 0 1.0957428928031e-07
4 0 0 1.0957428928026e-07
4 0 0 1.0689166381411e-07
4 0 0 1.0689166381395e-07
4 0 0 7.9257534754371e-08
4 0 0 6.6741846592455e-08
4 0 0 6.3365873268564e-08
4 0 0 6.1812792617849e-08
4 0 0 6.1812792617794e-08
4 0 0 6.1753336500227e-08
4 0 0 6.1559756369879e-08
4 0 0 6.1302898016947e-08
4 0 0 6.1302898016883e-08
4 0 0 5.8259841919189e-08
4 0 0 5.825984191904e-08
4 0 0 5.7737925665651e-08
4 0 0 4.9885295322949e-08
4 0 0 4.7885236546599e-08
4 0 0 4.5887533859757e-08
4 0 0 4.5170799399008e-08
4 0 0 4.2132514712295e-08
4 0 0 4.2132514712192e-08
4 0 0 4.0997546608231e-08
4 0 0 4.043039853433e-08
4 0 0 3.7771143313703e-08
4 0 0 3.7771143313636e-08
4 0 0 3.6908475778767e-08
4 0 0 3.6178305975528e-08
4 0 0 3.5260075891713e-08
4 0 0 3.3741666128242e-08
4 0 0 3.3741666128162e-08
4 0 0 3.3227333618288e-08
4 0 0 3.2633105623081e-08
4 0 0 3.1770266028989e-08
4 0 0 3.11665093136e-08
4 0 0 3.116650931351e-08
4 0 0 2.7739369624466e-08
4 0 0 2.4173921851486e-08
4 0 0 2.4173921851419e-08
4 0 0 1.8325913548808e-08
4 0 0 1.7708744907746e-08
4 0 0 1.7708744907624e-08
4 0 0 1.6265649380548e-08
4 0 0 1.626564938047e-08
4 0 0 1.2066617781242e-08
4 0 0 1.1511748322036e-08
4 0 0 1.0937789289512e-08
4 0 0 1.0893013442576e-08
4 0 0 1.0893013442449e-08
4 0 0 1.0090984501839e-08
4 0 0 1.0090984501773e-08
4 0 0 9.4015921830371e-09
4 0 0 9.0409525740072e-09
4 0 0 7.719458049675e-09
4 0 0 7.3176658734419e-09
4 0 0 7.3176658733729e-09
4 0 0 6.2408682281207e-09
4 0 0 6.2408682280149e-09
4 0 0 6.0250605950657e-09
4 0 0 5.1125245666705e-09
4 0 0 5.112524566584e-09
4 0 0 5.0924749413868e-09
4 0 0 4.7615949711281e-09
4 0 0 4.3241801702103e-09
4 0 0 3.3474555383606e-09
4 0 0 3.3323464431116e-09
4 0 0 3.3323464430326e-09
4 0 0 3.2385391990377e-09
4 0 0 2.791976335661e-09
4 0 0 2.2984158659134e-09
4 0 0 2.2409637400584e-09
4 0 0 2.2236320090619e-09
4 0 0 1.7947949604472e-09
4 0 0 1.543370279868e-09
4 0 0 1.5433702798154e-09
4 0 0 1.4254570956135e-09
4 0 0 1.2849427638375e-09
4 0 0 1.2849427636624e-09
4 0 0 1.0529216336526e-09
4 0 0 1.0529216335564e-09
4 0 0 7.5726022348002e-10
4 0 0 7.2762640487588e-10
4 0 0 7.1297929186844e-10
4 0 0 5.6318607492388e-10
4 0 0 4.7309135141868e-10
4 0 0 3.4135864229491e-10
4 0 0 2.5670962137581e-10
4 0 0 2.2647131753648e-10
4 0 0 1.7505381895757e-10
4 0 0 1.7505381884556e-10
4 0 0 1.7019836368348e-10
4 0 0 1.5417638955802e-10
4 0 0 1.541763894595e-10
4 0 0 1.0996157399406e-10
4 0 0 9.9234194157914e-11
4 0 0 9.92341939217e-11
4 0 0 8.1928395494439e-11
4 0 0 7.4865215381609e-11
4 0 0 7.4865215339658e-11
4 0 0 6.9442535547082e-11
4 0 0 6.4295284840963e-11
4 0 0 6.3395385085631e-11
4 0 0 6.2013937089758e-11
4 0 0 6.2013936990851e-11
4 0 0 5.5589207022483e-11
4 0 0 4.7590351750212e-11
4 0 0 4.618072364237e-11
4 0 0 4.6180723561884e-11
4 0 0 4.471258245547e-11
4 0 0 4.0930345094275e-11
4 0 0 4.0930344968548e-11
4 0 0 3.8777642611802e-11
4 0 0 3.7479403262529e-11
4 0 0 3.7479403153368e-11
4 0 0 3.1007913581244e-11
4 0 0 3.1007913493785e-11
4 0 0 3.0740648989544e-11
4 0 0 2.8541638389429e-11
4 0 0 2.3238025566364e-11
4 0 0 2.097001995385e-11
4 0 0 2.0970019910837e-11
4 0 0 1.8750098200714e-11
4 0 0 1.8577826117329e-11
4 0 0 1.6595377116682e-11
4 0 0 1.6595377000498e-11
4 0 0 1.2240111908329e-11
4 0 0 1.2240111853662e-11
4 0 0 1.2239394037123e-11
4 0 0 1.1269040331267e-11
4 0 0 1.0045064148444e-11
4 0 0 8.5151495215243e-12
4 0 0 8.515149417096e-12
4 0 0 8.135277714476e-12
4 0 0 6.8234740954608e-12
4 0 0 6.823473975488e-12
4 0 0 4.8465193508604e-12
4 0 0 4.5923521897666e-12
4 0 0 4.5600355622765e-12
4 0 0 3.5731911810969e-12
4 0 0 3.1534926223093e-12
4 0 0 3.1534924574544e-12
4 0 0 2.1417128093069e-12
4 0 0 1.4432661167667e-12
4 0 0 1.2091071483371e-12
4 0 0 1.2091070185843e-12
4 0 0 1.1966776858841e-12
4 0 0 9.4183675042868e-13
4 0 0 7.8145029791081e-13
4 0 0 3.3479912842371e-13
4 0 0 3.3479903691372e-13
4 0 0 2.0401631877975e-13
4 0 0 6.886647730453e-15
4 0 0 6.8865209287377e-15
4 0 0 3.0803719704526e-15
4 0 0 1.8663108384165e-15
4 0 1 0.0028743536029866
4 0 1 0.0028639875315102
4 0 1 0.002860879224918
4 0 1 0.0027490533494796
4 0 1 0.0024748894810625
