#  N    Kx    Ky    lambda
4 0 0 1.4885564508313e-14
4 0 0 1.4862846044e-14
4 0 0 1.2989011352754e-14
4 0 0 1.2981363102257e-14
4 0 0 1.2972659148557e-14
4 0 0 1.2958667306718e-14
4 0 0 1.2674661104255e-14
4 0 0 1.2657791920781e-14
4 0 0 1.2643012046878e-14
4 0 0 1.2630191691093e-14
4 0 0 1.0539383486119e-14
4 0 0 1.0531220920437e-14
4 0 0 1.0523504374218e-14
4 0 0 1.0521100545676e-14
4 0 0 9.3285908085682e-15
4 0 0 9.3182963007053e-15
4 0 0 9.315427687787e-15
4 0 0 9.3040240187558e-15
4 0 0 7.7506196247268e-15
4 0 0 7.7386013904683e-15
4 0 0 7.7341369655683e-15
4 0 0 7.7259990393629e-15
4 0 0 7.4346323497809e-15
4 0 0 7.426128779029e-15
4 0 0 7.4178761737211e-15
4 0 0 7.4057857258705e-15
4 0 0 6.2733972978567e-15
4 0 0 6.2660936463609e-15
4 0 0 6.2632821940858e-15
4 0 0 6.2587742669412e-15
4 0 0 4.3832141830989e-15
4 0 0 4.3814302732531e-15
4 0 0 4.3736552681556e-15
4 0 0 4.3712385771381e-15
4 0 0 4.1994606717806e-15
4 0 0 4.1933591864135e-15
4 0 0 4.1869204276844e-15
4 0 0 4.1814132367816e-15
4 0 0 4.020195997766e-15
4 0 0 4.0130264818789e-15
4 0 0 4.0098401962103e-15
4 0 0 4.0063714667047e-15
4 0 0 3.4273302967397e-15
4 0 0 3.4233101459861e-15
4 0 0 3.4219612649846e-15
4 0 0 3.4173443765353e-15
4 0 0 2.9332995543783e-15
4 0 0 2.9284913497642e-15
4 0 0 2.9243938322464e-15
4 0 0 2.9202338724447e-15
4 0 0 1.5212797750368e-15
4 0 0 1.5197094280034e-15
4 0 0 1.5170637085249e-15
4 0 0 1.5155786237429e-15
4 0 0 1.2700137134549e-15
4 0 0 1.2687744806843e-15
4 0 0 1.2674693029479e-15
4 0 0 1.2661035160002e-15
4 0 0 1.2571295474823e-15
4 0 0 1.2537211041738e-15
4 0 0 1.2519338589308e-15
4 0 0 1.2502356072729e-15
4 0 0 1.0931651512326e-15
4 0 0 1.0909588494907e-15
4 0 0 1.0888043592222e-15
4 0 0 1.0877500770447e-15
4 0 0 1.0458214800224e-15
4 0 0 1.0439502210629e-15
4 0 0 1.0414043338174e-15
4 0 0 1.0399180935708e-15
4 0 0 7.6704725765642e-16
4 0 0 7.6613214248981e-16
4 0 0 7.6500422673046e-16
4 0 0 7.6378234340743e-16
4 0 0 6.1191872729724e-16
4 0 0 6.1105592828123e-16
4 0 0 6.1058495667151e-16
4 0 0 6.0997893492062e-16
4 0 0 3.6852656895196e-16
4 0 0 3.6783237971501e-16
4 0 0 3.6768822927292e-16
4 0 0 3.669229191185e-16
4 0 0 1.4320432178854e-16
4 0 0 1.4269738214506e-16
4 0 0 1.4218570977698e-16
4 0 0 1.4155679681186e-16
4 0 0 1.0835131266067e-16
4 0 0 1.080191578496e-16
4 0 0 1.0762848676164e-16
4 0 0 1.0706461168413e-16
4 0 0 3.0354229060369e-17
4 0 0 3.0139542695455e-17
4 0 0 2.9936488676093e-17
4 0 0 2.9844852568598e-17
4 0 0 2.2883630120127e-17
4 0 0 2.2770030065657e-17
4 0 0 2.2202525627757e-17
4 0 0 2.180881667542e-17
4 0 0 1.9584902163876e-17
4 0 0 1.9472299684367e-17
4 0 0 1.93857445057e-17
4 0 0 1.9103200538137e-17
4 0 0 1.0560411925027e-17
4 0 0 1.0390397899196e-17
4 0 0 1.031932012108e-17
4 0 0 1.0167747136317e-17
4 0 0 4.4764662487463e-18
4 0 0 4.3773594273711e-18
4 0 0 4.3372381472754e-18
4 0 0 4.2241462778531e-18
4 0 0 3.2862737430878e-18
4 0 0 3.2085782966213e-18
4 0 0 3.1262878363301e-18
4 0 0 3.0310759425255e-18
4 0 0 2.152362140734e-18
4 0 0 2.0551153455924e-18
4 0 0 1.9714327483447e-18
4 0 0 1.9163511419893e-18
4 0 0 1.6191327120339e-18
4 0 0 1.5839529707299e-18
4 0 0 1.4990004294938e-18
4 0 0 1.4258920488775e-18
4 0 0 1.2829525120189e-18
4 0 0 1.2456715245303e-18
4 0 0 1.1472822488563e-18
4 0 0 1.1008932390677e-18
4 0 0 8.9096650595608e-19
4 0 0 8.5891445753754e-19
4 0 0 7.9788473984263e-19
4 0 0 7.6806401457147e-19
4 0 0 6.7711493253344e-19
4 0 0 6.4022800901088e-19
4 0 0 6.3280448586575e-19
4 0 0 5.7445710964707e-19
4 0 0 5.5712065860667e-19
4 0 0 5.351018327898e-19
4 0 0 5.1676369357063e-19
4 0 0 4.8931541273296e-19
4 0 0 4.693524329609e-19
4 0 0 4.4458849813731e-19
4 0 0 4.1369914719683e-19
4 0 0 3.9690865712638e-19
4 0 0 3.6105837871195e-19
4 0 0 3.4765732224548e-19
4 0 0 3.2757758371281e-19
4 0 0 3.0245131877777e-19
4 0 0 2.9478329410472e-19
4 0 0 2.9012370152941e-19
4 0 0 2.5568965025728e-19
4 0 0 2.26953218007e-19
4 0 0 2.1106476646436e-19
4 0 0 2.0061614274269e-19
4 0 0 1.6897645012276e-19
4 0 0 1.5293004634037e-19
4 0 0 1.4187805967212e-19
4 0 0 1.2145930070343e-19
4 0 0 1.0843925511949e-19
4 0 0 7.9149368264277e-20
4 0 0 6.2303505342734e-20
4 0 0 4.6634982197354e-20
4 0 0 3.4005909083907e-20
4 0 0 1.2988293057919e-20
4 0 0 -1.6035048043185e-20
4 0 0 -2.8230377103603e-20
4 0 0 -6.5228050925024e-20
4 0 0 -8.1593660979538e-20
4 0 0 -1.0092952101066e-19
4 0 0 -1.2434541630612e-19
4 0 0 -1.589262403035e-19
4 0 0 -1.8379142242739e-19
4 0 0 -2.1701800086925e-19
4 0 0 -2.2926726745005e-19
4 0 0 -2.3515235804265e-19
4 0 0 -2.7676783391732e-19
4 0 0 -3.2529238458386e-19
4 0 0 -3.8949625765111e-19
4 0 0 -4.4432078260506e-19
4 0 0 -5.7684048965229e-19
4 0 1 0.0027476670480583
4 0 1 0.0027476670130051
4 0 1 0.0027476670032922
4 0 1 0.0027476669755068
4 0 1 0.0024433908726465
4 0 1 0.0024433908540992
4 0 1 0.0024433908473314
4 0 1 0.0024433908371402
4 0 1 0.0021371984803411
4 0 1 0.002137198460881
4 0 1 0.0021371984523801
4 0 1 0.0021371984402974
4 0 1 0.0018243277050643
4 0 1 0.0018243276889083
4 0 1 0.0018243276653047
4 0 1 0.00182432765596
4 0 1 0.001554288213057
4 0 1 0.0015542882027703
4 0 1 0.0015542881997604
4 0 1 0.0015542881921826
4 0 1 0.001472854206155
4 0 1 0.0014728541943145
4 0 1 0.00147285417717
4 0 1 0.0014728541640655
4 0 1 0.0013788359775524
4 0 1 0.001378835965589
4 0 1 0.0013788359573655
4 0 1 0.0013788359493167
4 0 1 0.0010866788757829
4 0 1 0.0010866788662534
4 0 1 0.0010866788569053
4 0 1 0.001086678854284
4 0 1 0.00084483564932118
4 0 1 0.00084483564162407
4 0 1 0.00084483563553909
4 0 1 0.00084483562987693
4 0 1 0.00066968913239628
4 0 1 0.00066968912327269
4 0 1 0.00066968912062514
4 0 1 0.00066968911476384
4 0 1 4.4476035702404e-14
4 0 1 4.4466221209568e-14
4 0 1 4.4452268469476e-14
4 0 1 4.4407716564927e-14
4 0 1 3.3945977199474e-14
4 0 1 3.3920317874005e-14
4 0 1 3.3874635747978e-14
4 0 1 3.3869546799453e-14
4 0 1 3.1330754252984e-14
4 0 1 3.1302841599867e-14
4 0 1 3.1286373546064e-14
4 0 1 3.1259683796349e-14
4 0 1 2.4283872541267e-14
4 0 1 2.4264799783361e-14
4 0 1 2.4231872853681e-14
4 0 1 2.4208975879592e-14
4 0 1 2.1166867147847e-14
4 0 1 2.1151934218962e-14
4 0 1 2.1132405698662e-14
4 0 1 2.1121556397328e-14
4 0 1 1.7167657166803e-14
4 0 1 1.7153509382222e-14
4 0 1 1.7132909143353e-14
4 0 1 1.7118397763454e-14
4 0 1 1.5022852925315e-14
4 0 1 1.5015732799954e-14
4 0 1 1.5005180940329e-14
4 0 1 1.4988465183346e-14
4 0 1 1.31038936677e-14
4 0 1 1.3081976172403e-14
4 0 1 1.3076060537264e-14
4 0 1 1.3068269249923e-14
4 0 1 1.1996409393503e-14
4 0 1 1.1986670347456e-14
4 0 1 1.197098937696e-14
4 0 1 1.1965468910581e-14
4 0 1 9.19536321307e-15
4 0 1 9.1914148888997e-15
4 0 1 9.1810696054857e-15
4 0 1 9.1765647794394e-15
4 0 1 7.8035729330668e-15
4 0 1 7.7940155370287e-15
4 0 1 7.782748286612e-15
4 0 1 7.7735686217483e-15
4 0 1 6.4389318661664e-15
4 0 1 6.4373490838741e-15
4 0 1 6.4342570214324e-15
4 0 1 6.4292884413502e-15
4 0 1 5.7733520300955e-15
4 0 1 5.7641505866196e-15
4 0 1 5.7534236396912e-15
4 0 1 5.7482024808936e-15
4 0 1 5.1674133214853e-15
4 0 1 5.1622675068141e-15
4 0 1 5.1577081447244e-15
4 0 1 5.1550633573663e-15
4 0 1 4.9434258055217e-15
4 0 1 4.9329357751911e-15
4 0 1 4.9300411442044e-15
4 0 1 4.9225579078855e-15
4 0 1 3.705408006026e-15
4 0 1 3.7022737105198e-15
4 0 1 3.6958633672094e-15
4 0 1 3.6907431597249e-15
4 0 1 3.468654453794e-15
4 0 1 3.4648979835897e-15
4 0 1 3.4596579678182e-15
4 0 1 3.4572080163165e-15
4 0 1 3.052970432009e-15
4 0 1 3.0502197520608e-15
4 0 1 3.0485229397653e-15
4 0 1 3.047066926273e-15
4 0 1 2.7265725230698e-15
4 0 1 2.7228552911425e-15
4 0 1 2.7209271003618e-15
4 0 1 2.7191118298371e-15
4 0 1 2.2000525087165e-15
4 0 1 2.1977278782191e-15
4 0 1 2.1957900160213e-15
4 0 1 2.1934339762436e-15
4 0 1 1.5966780640066e-15
4 0 1 1.5943394152636e-15
4 0 1 1.5928932695417e-15
4 0 1 1.5897974480479e-15
4 0 1 1.452039515171e-15
4 0 1 1.4507813972578e-15
4 0 1 1.4479787819225e-15
4 0 1 1.4447018293113e-15
4 0 1 1.1755538674974e-15
4 0 1 1.1745847445038e-15
4 0 1 1.1719477019693e-15
4 0 1 1.1710956033272e-15
4 0 1 6.7356170355777e-16
4 0 1 6.7254145678541e-16
4 0 1 6.7147291755819e-16
4 0 1 6.7033968069338e-16
4 0 1 6.1980447536984e-16
4 0 1 6.1861273982936e-16
4 0 1 6.1714068766577e-16
4 0 1 6.1623964700896e-16
4 0 1 4.6004727036476e-16
4 0 1 4.5938390021678e-16
4 0 1 4.587816914958e-16
4 0 1 4.5773902779185e-16
4 0 1 3.2075260340562e-16
4 0 1 3.2055590798754e-16
4 0 1 3.1961540331882e-16
4 0 1 3.1896579185857e-16
4 0 1 1.5564633061874e-16
4 0 1 1.5510867168631e-16
4 0 1 1.5437371676859e-16
4 0 1 1.5419070104988e-16
4 0 1 1.1125625573478e-16
4 0 1 1.1081111355812e-16
4 0 1 1.1043917270143e-16
4 0 1 1.1013924250793e-16
4 0 1 6.9094717852937e-17
4 0 1 6.8700339044874e-17
4 0 1 6.8385101831957e-17
4 0 1 6.8219903469422e-17
4 0 1 1.6739771292967e-17
4 0 1 1.6606004645623e-17
4 0 1 1.6554382746433e-17
4 0 1 1.6397345395125e-17
4 0 1 1.1830827308742e-17
4 0 1 1.1681346724094e-17
4 0 1 1.1521618825645e-17
4 0 1 1.1362773160771e-17
4 0 1 8.9052565780565e-18
4 0 1 8.7025972807865e-18
4 0 1 8.6419903719938e-18
4 0 1 8.3942406775348e-18
4 0 1 2.5145773488796e-18
4 0 1 2.4131547340033e-18
4 0 1 2.3786927638257e-18
4 0 1 2.2944846641389e-18
4 0 1 1.9246327063024e-18
4 0 1 1.8664062710361e-18
4 0 1 1.7878510594185e-18
4 0 1 1.7233490547168e-18
4 0 1 1.5402104015927e-18
4 0 1 1.4872801502677e-18
4 0 1 1.4540219859246e-18
4 0 1 1.3677935800952e-18
4 0 1 1.1828633732762e-18
4 0 1 1.1164024981494e-18
4 0 1 1.0737736469808e-18
4 0 1 9.9080547011314e-19
4 0 1 7.9573028482728e-19
4 0 1 7.5952396754715e-19
4 0 1 7.2906510319194e-19
4 0 1 6.8535070739801e-19
4 0 1 6.3782554093607e-19
4 0 1 6.2578309478539e-19
4 0 1 5.7018683053347e-19
4 0 1 5.4696226614743e-19
4 0 1 5.2505942386288e-19
4 0 1 5.0262013002774e-19
4 0 1 4.8098019065269e-19
4 0 1 4.5632449141136e-19
4 0 1 4.1496475373714e-19
4 0 1 3.9122071577934e-19
4 0 1 3.7691145387824e-19
4 0 1 3.4313128308186e-19
4 0 1 3.3446644141884e-19
4 0 1 3.2294626502295e-19
4 0 1 3.0583094628161e-19
4 0 1 2.8551482624402e-19
4 0 1 2.6093508039134e-19
4 0 1 2.4139248547491e-19
4 0 1 2.2271723064866e-19
4 0 1 2.0802348081393e-19
4 0 1 1.899752067857e-19
4 0 1 1.753216025131e-19
4 0 1 1.6326036260112e-19
4 0 1 1.4695940410929e-19
4 0 1 1.1859174904611e-19
4 0 1 1.1216680745112e-19
4 0 1 1.0778899103346e-19
4 0 1 7.9201027836158e-20
4 0 1 7.0899189452834e-20
4 0 1 4.551097472698e-20
4 0 1 2.4648777195021e-20
4 0 1 1.0319708681937e-20
4 0 1 -2.9371873536732e-21
4 0 1 -2.4868396231728e-20
4 0 1 -3.4950287882839e-20
4 0 1 -4.7926959878727e-20
4 0 1 -5.8114174419847e-20
4 0 1 -7.9903606246575e-20
4 0 1 -9.0483418842633e-20
4 0 1 -1.089286503957e-19
4 0 1 -1.3926750252815e-19
4 0 1 -1.8056811309681e-19
4 0 1 -2.1506078898976e-19
4 0 1 -2.2538889136378e-19
4 0 1 -2.369937802062e-19
4 0 1 -2.7495691656832e-19
4 0 1 -3.071473794329e-19
4 0 1 -3.6023062935667e-19
4 0 2 0.0027475768079352
4 0 2 0.0027475767907114
4 0 2 0.0027475767824888
4 0 2 0.0027475767616132
4 0 2 0.0024351166208514
4 0 2 0.0024351166134655
4 0 2 0.0024351166003537
4 0 2 0.0024351165976185
4 0 2 0.0020408617354066
4 0 2 0.0020408617236998
4 0 2 0.0020408617131588
4 0 2 0.0020408617037726
4 0 2 0.0016521263943985
4 0 2 0.0016521263828981
4 0 2 0.001652126374799
4 0 2 0.0016521263676687
4 0 2 0.0016103244652044
4 0 2 0.0016103244568272
4 0 2 0.0016103244506489
4 0 2 0.0016103244421615
4 0 2 0.0015562339040211
4 0 2 0.0015562338956831
4 0 2 0.0015562338901401
4 0 2 0.0015562338819887
4 0 2 0.0012600589159624
4 0 2 0.0012600589044252
4 0 2 0.0012600588963736
4 0 2 0.0012600588912492
4 0 2 0.0010371214837312
4 0 2 0.0010371214812089
4 0 2 0.0010371214749268
4 0 2 0.0010371214690633
4 0 2 0.00091559363412656
4 0 2 0.00091559362712509
4 0 2 0.00091559362381264
4 0 2 0.00091559361762772
4 0 2 0.00071503880846517
4 0 2 0.00071503879725398
4 0 2 0.00071503879114271
4 0 2 0.00071503878239837
4 0 2 0.00056023377983502
4 0 2 0.00056023377044908
4 0 2 0.00056023376049591
4 0 2 0.00056023375479721
4 0 2 3.0838416652635e-14
4 0 2 3.0830861784676e-14
4 0 2 3.0810196349032e-14
4 0 2 3.0796668133945e-14
4 0 2 2.7835953051611e-14
4 0 2 2.782253439075e-14
4 0 2 2.7815277127723e-14
4 0 2 2.7795917870071e-14
4 0 2 2.659879680445e-14
4 0 2 2.6583267872284e-14
4 0 2 2.656848535792e-14
4 0 2 2.6554266618611e-14
4 0 2 2.6281519088355e-14
4 0 2 2.6265266689385e-14
4 0 2 2.624648089989e-14
4 0 2 2.6216377193861e-14
4 0 2 2.1265794285365e-14
4 0 2 2.125702311411e-14
4 0 2 2.1241272499201e-14
4 0 2 2.123417715429e-14
4 0 2 1.6656377206833e-14
4 0 2 1.6645584163936e-14
4 0 2 1.6620521557511e-14
4 0 2 1.6616710606403e-14
4 0 2 1.3725909270822e-14
4 0 2 1.3720112005163e-14
4 0 2 1.3706682330479e-14
4 0 2 1.370131503052e-14
4 0 2 1.2382515199119e-14
4 0 2 1.2376522102605e-14
4 0 2 1.2363411936499e-14
4 0 2 1.2359452762649e-14
4 0 2 1.0346517240249e-14
4 0 2 1.0341100545469e-14
4 0 2 1.0335862799654e-14
4 0 2 1.0322653672183e-14
4 0 2 9.9729612375504e-15
4 0 2 9.9691412489036e-15
4 0 2 9.9627901555129e-15
4 0 2 9.9576938766775e-15
4 0 2 7.4184163189632e-15
4 0 2 7.4107647199182e-15
4 0 2 7.4049829819396e-15
4 0 2 7.4007776649248e-15
4 0 2 6.3802018808663e-15
4 0 2 6.3715786469281e-15
4 0 2 6.3642998753002e-15
4 0 2 6.3573875104252e-15
4 0 2 6.344864238453e-15
4 0 2 6.3380943189792e-15
4 0 2 6.3266083786367e-15
4 0 2 6.3205105075013e-15
4 0 2 6.1840961617289e-15
4 0 2 6.1836678591502e-15
4 0 2 6.1788619694536e-15
4 0 2 6.1772720883807e-15
4 0 2 5.3757434925088e-15
4 0 2 5.3709656399669e-15
4 0 2 5.3614827576525e-15
4 0 2 5.3581659278613e-15
4 0 2 4.5458504781672e-15
4 0 2 4.5404225663846e-15
4 0 2 4.5390007187169e-15
4 0 2 4.5354425847832e-15
4 0 2 3.3967847964761e-15
4 0 2 3.3945925291207e-15
4 0 2 3.3922542448597e-15
4 0 2 3.3903500873941e-15
4 0 2 2.8183798236941e-15
4 0 2 2.8166642919206e-15
4 0 2 2.8150698499817e-15
4 0 2 2.813509187805e-15
4 0 2 2.4189776073523e-15
4 0 2 2.4144500805275e-15
4 0 2 2.4117425165704e-15
4 0 2 2.4107025640553e-15
4 0 2 2.0445867294181e-15
4 0 2 2.0437878731106e-15
4 0 2 2.038955932324e-15
4 0 2 2.0378362857296e-15
4 0 2 1.6252483363883e-15
4 0 2 1.622376504673e-15
4 0 2 1.6186975434856e-15
4 0 2 1.6176790158787e-15
4 0 2 1.4802070328661e-15
4 0 2 1.4777551462756e-15
4 0 2 1.4761820658659e-15
4 0 2 1.4742775440444e-15
4 0 2 1.064171824313e-15
4 0 2 1.0631359797274e-15
4 0 2 1.0626319763072e-15
4 0 2 1.0603666562909e-15
4 0 2 9.322502520125e-16
4 0 2 9.3087294333766e-16
4 0 2 9.2871654249023e-16
4 0 2 9.2789834674702e-16
4 0 2 7.9458068971344e-16
4 0 2 7.9343795096907e-16
4 0 2 7.9288312247082e-16
4 0 2 7.9235501737846e-16
4 0 2 6.636644433793e-16
4 0 2 6.6255390523468e-16
4 0 2 6.6105858731297e-16
4 0 2 6.5916421574951e-16
4 0 2 5.4871555706238e-16
4 0 2 5.4759653569721e-16
4 0 2 5.4697657075462e-16
4 0 2 5.4533887311269e-16
4 0 2 2.9199317965628e-16
4 0 2 2.9121483950057e-16
4 0 2 2.9059335772172e-16
4 0 2 2.9006990072179e-16
4 0 2 2.7574213878329e-16
4 0 2 2.7517146270401e-16
4 0 2 2.7433723633471e-16
4 0 2 2.7413170539273e-16
4 0 2 9.2186198828666e-17
4 0 2 9.1765533866973e-17
4 0 2 9.1610753200892e-17
4 0 2 9.1286745209686e-17
4 0 2 1.706705381314e-17
4 0 2 1.70035959802e-17
4 0 2 1.6811470729684e-17
4 0 2 1.6661207971178e-17
4 0 2 1.0986815142132e-17
4 0 2 1.0901851184864e-17
4 0 2 1.0741151013794e-17
4 0 2 1.062644823186e-17
4 0 2 5.061508424362e-18
4 0 2 4.9944912988026e-18
4 0 2 4.9007609549541e-18
4 0 2 4.8324893174869e-18
4 0 2 1.9533193180877e-18
4 0 2 1.909703391946e-18
4 0 2 1.8563005182843e-18
4 0 2 1.8038569145132e-18
4 0 2 1.349683243897e-18
4 0 2 1.2586229521123e-18
4 0 2 1.210777449843e-18
4 0 2 1.1795432502425e-18
4 0 2 1.0748523881905e-18
4 0 2 1.0591527965151e-18
4 0 2 1.0219181876969e-18
4 0 2 9.9658801190878e-19
4 0 2 9.5283777354667e-19
4 0 2 9.335104400165e-19
4 0 2 9.0755476690722e-19
4 0 2 8.7462661143752e-19
4 0 2 6.9625094437083e-19
4 0 2 6.6096130059576e-19
4 0 2 6.1341157383451e-19
4 0 2 5.9363030120744e-19
4 0 2 5.6281547543519e-19
4 0 2 5.3720582710779e-19
4 0 2 5.0746575955492e-19
4 0 2 4.7295815039507e-19
4 0 2 4.6071897614543e-19
4 0 2 4.5465537852032e-19
4 0 2 4.2420511932744e-19
4 0 2 3.991166562226e-19
4 0 2 3.6473974388639e-19
4 0 2 3.5261867846489e-19
4 0 2 3.4537917931332e-19
4 0 2 3.3737999862811e-19
4 0 2 3.0573734799975e-19
4 0 2 2.8639546769887e-19
4 0 2 2.7310488887576e-19
4 0 2 2.5197764582178e-19
4 0 2 2.3314108707731e-19
4 0 2 2.218040765318e-19
4 0 2 2.0882396349631e-19
4 0 2 1.9069657483065e-19
4 0 2 1.6679841646141e-19
4 0 2 1.6360497849947e-19
4 0 2 1.3985804894004e-19
4 0 2 1.2894119362766e-19
4 0 2 1.1468283462288e-19
4 0 2 8.3587480657249e-20
4 0 2 7.6358630323917e-20
4 0 2 6.0643361158387e-20
4 0 2 5.617818326631e-20
4 0 2 3.6897819412384e-20
4 0 2 2.0139201803229e-20
4 0 2 -5.1147674446896e-21
4 0 2 -1.9853554874898e-20
4 0 2 -3.2865285036642e-20
4 0 2 -4.2693686960833e-20
4 0 2 -5.8041573454982e-20
4 0 2 -7.0025422023167e-20
4 0 2 -9.0350748876151e-20
4 0 2 -1.1140399492027e-19
4 0 2 -1.3359754670661e-19
4 0 2 -1.3974708794914e-19
4 0 2 -1.8870180362349e-19
4 0 2 -1.998808619191e-19
4 0 2 -2.2539309887329e-19
4 0 2 -2.3788214326765e-19
4 0 2 -2.6709455343826e-19
4 0 2 -2.8714136141492e-19
4 0 2 -3.1090456003625e-19
4 0 2 -3.8247711173296e-19
4 0 2 -4.0350894713726e-19
4 0 2 -4.8813994150173e-19
4 0 2 -5.2996685156923e-19
4 0 3 0.0027476670459149
4 0 3 0.0027476670147751
4 0 3 0.0027476670022935
4 0 3 0.0027476669761868
4 0 3 0.002443390867455
4 0 3 0.0024433908558239
4 0 3 0.0024433908444165
4 0 3 0.0024433908357645
4 0 3 0.0021371984788448
4 0 3 0.0021371984655582
4 0 3 0.0021371984508462
4 0 3 0.0021371984396091
4 0 3 0.0018243277064075
4 0 3 0.0018243276870218
4 0 3 0.0018243276629429
4 0 3 0.0018243276556116
4 0 3 0.0015542882093892
4 0 3 0.0015542882057752
4 0 3 0.0015542881999729
4 0 3 0.0015542881962661
4 0 3 0.0014728542025621
4 0 3 0.0014728541886902
4 0 3 0.0014728541800672
4 0 3 0.0014728541670579
4 0 3 0.0013788359747727
4 0 3 0.0013788359687737
4 0 3 0.0013788359617186
4 0 3 0.0013788359487809
4 0 3 0.0010866788737309
4 0 3 0.0010866788695921
4 0 3 0.0010866788574828
4 0 3 0.0010866788526468
4 0 3 0.00084483564713137
4 0 3 0.00084483564209158
4 0 3 0.00084483563639596
4 0 3 0.00084483563123627
4 0 3 0.00066968912967926
4 0 3 0.00066968912514966
4 0 3 0.00066968912293612
4 0 3 0.00066968911878846
4 0 3 4.4473242539753e-14
4 0 3 4.4464059843907e-14
4 0 3 4.4441849215783e-14
4 0 3 4.4402731562833e-14
4 0 3 3.3940256602477e-14
4 0 3 3.3923358410371e-14
4 0 3 3.3898887166632e-14
4 0 3 3.3877360783757e-14
4 0 3 3.1326801570566e-14
4 0 3 3.1302323673837e-14
4 0 3 3.1280751282675e-14
4 0 3 3.1260036078759e-14
4 0 3 2.4278267632423e-14
4 0 3 2.4265248488469e-14
4 0 3 2.4231901791316e-14
4 0 3 2.4225985917828e-14
4 0 3 2.1160243584541e-14
4 0 3 2.1153601544636e-14
4 0 3 2.1141785181118e-14
4 0 3 2.1117006250495e-14
4 0 3 1.7170910253851e-14
4 0 3 1.7156289405946e-14
4 0 3 1.7129127360708e-14
4 0 3 1.7123767191503e-14
4 0 3 1.5025498920584e-14
4 0 3 1.5017890707698e-14
4 0 3 1.5009807490626e-14
4 0 3 1.4989263522882e-14
4 0 3 1.3102054017824e-14
4 0 3 1.3091722478729e-14
4 0 3 1.3075367566687e-14
4 0 3 1.3064036900988e-14
4 0 3 1.1999747162259e-14
4 0 3 1.198683867048e-14
4 0 3 1.1970283225472e-14
4 0 3 1.1962109579392e-14
4 0 3 9.1996082281227e-15
4 0 3 9.1915654546111e-15
4 0 3 9.1870725333978e-15
4 0 3 9.1763360649261e-15
4 0 3 7.8038130228067e-15
4 0 3 7.7877594388957e-15
4 0 3 7.7834242795549e-15
4 0 3 7.7702790473979e-15
4 0 3 6.4400847853146e-15
4 0 3 6.4361311882351e-15
4 0 3 6.4325550241442e-15
4 0 3 6.4270173662482e-15
4 0 3 5.7724382557445e-15
4 0 3 5.7614050544349e-15
4 0 3 5.7512702866151e-15
4 0 3 5.7473223039372e-15
4 0 3 5.1652617139524e-15
4 0 3 5.1606964869331e-15
4 0 3 5.1600955885009e-15
4 0 3 5.1579443248937e-15
4 0 3 4.93940192327e-15
4 0 3 4.9355436493978e-15
4 0 3 4.9303107712618e-15
4 0 3 4.9269690972788e-15
4 0 3 3.7027213969294e-15
4 0 3 3.7001224398979e-15
4 0 3 3.6964017282936e-15
