#  N    Kx    Ky    lambda
4 0 0 2.3030278118234e-15
4 0 0 2.2893547111567e-15
4 0 0 2.2079425581372e-15
4 0 0 2.1999337724748e-15
4 0 0 2.1932150402908e-15
4 0 0 2.1843383707317e-15
4 0 0 2.141215318409e-15
4 0 0 2.1336208391721e-15
4 0 0 2.0805759038043e-15
4 0 0 2.0692046400718e-15
4 0 0 1.9488493313386e-15
4 0 0 1.9406180260534e-15
4 0 0 1.9029447260178e-15
4 0 0 1.8907674691408e-15
4 0 0 1.7911515209646e-15
4 0 0 1.784385471831e-15
4 0 0 1.7646659812603e-15
4 0 0 1.7599233789839e-15
4 0 0 1.651961867524e-15
4 0 0 1.6447320932234e-15
4 0 0 1.6403948444272e-15
4 0 0 1.6261157767236e-15
4 0 0 1.513523321298e-15
4 0 0 1.506037065357e-15
4 0 0 1.499826735958e-15
4 0 0 1.4963176979722e-15
4 0 0 1.4422281231791e-15
4 0 0 1.4329282795178e-15
4 0 0 1.3713946043877e-15
4 0 0 1.364903699391e-15
4 0 0 1.3572331004873e-15
4 0 0 1.3535551283278e-15
4 0 0 1.2532001007227e-15
4 0 0 1.245441956937e-15
4 0 0 1.2352003657603e-15
4 0 0 1.2222839516794e-15
4 0 0 1.205152891727e-15
4 0 0 1.1972984093814e-15
4 0 0 1.1826527937256e-15
4 0 0 1.1783649053493e-15
4 0 0 1.1646947001262e-15
4 0 0 1.1593837595193e-15
4 0 0 1.1478392775153e-15
4 0 0 1.1411622067146e-15
4 0 0 1.1301369663232e-15
4 0 0 1.121795204498e-15
4 0 0 1.0584853342441e-15
4 0 0 1.0494210899597e-15
4 0 0 1.0289139864615e-15
4 0 0 1.0233986762335e-15
4 0 0 9.5795072102645e-16
4 0 0 9.5489547443136e-16
4 0 0 9.0593898655098e-16
4 0 0 8.9723353646598e-16
4 0 0 8.8619501405131e-16
4 0 0 8.8293200653019e-16
4 0 0 8.5821506057973e-16
4 0 0 8.5305999026972e-16
4 0 0 8.0876204932928e-16
4 0 0 8.0391651334202e-16
4 0 0 7.7330741846e-16
4 0 0 7.6546522263416e-16
4 0 0 7.5931052465346e-16
4 0 0 7.5646354521928e-16
4 0 0 7.50868802418e-16
4 0 0 7.5002568863602e-16
4 0 0 7.4728468646007e-16
4 0 0 7.4413595067868e-16
4 0 0 6.8547764599362e-16
4 0 0 6.8248295427743e-16
4 0 0 6.7371123031222e-16
4 0 0 6.6864747072207e-16
4 0 0 6.5782532565936e-16
4 0 0 6.5392389133595e-16
4 0 0 6.2987069527016e-16
4 0 0 6.2478268094938e-16
4 0 0 5.8506059890421e-16
4 0 0 5.8346309680214e-16
4 0 0 5.7603063487388e-16
4 0 0 5.7336034287906e-16
4 0 0 5.6922930197257e-16
4 0 0 5.663715058478e-16
4 0 0 5.5998727227444e-16
4 0 0 5.5571399689095e-16
4 0 0 5.3414589868166e-16
4 0 0 5.3129308914529e-16
4 0 0 4.8509879109763e-16
4 0 0 4.817580649861e-16
4 0 0 4.7852649063789e-16
4 0 0 4.7537859259511e-16
4 0 0 4.3134641199799e-16
4 0 0 4.2577317506679e-16
4 0 0 4.1618218143537e-16
4 0 0 4.1334158601909e-16
4 0 0 4.1083637302399e-16
4 0 0 4.067950553828e-16
4 0 0 3.9867191635466e-16
4 0 0 3.9772500816633e-16
4 0 0 3.9455814312471e-16
4 0 0 3.9333307728895e-16
4 0 0 3.6948783467064e-16
4 0 0 3.6651158262786e-16
4 0 0 2.9396647147313e-16
4 0 0 2.9213492507731e-16
4 0 0 2.8761654281586e-16
4 0 0 2.8463789814566e-16
4 0 0 2.5347961594006e-16
4 0 0 2.5247251431841e-16
4 0 0 2.3486858305068e-16
4 0 0 2.3335550485738e-16
4 0 0 1.9430683533675e-16
4 0 0 1.9351608060882e-16
4 0 0 1.6884338209711e-16
4 0 0 1.6638387313867e-16
4 0 0 1.3108532556104e-16
4 0 0 1.291702265622e-16
4 0 0 1.1624930830803e-16
4 0 0 1.13962930619e-16
4 0 0 1.0180570782927e-16
4 0 0 1.0155382791084e-16
4 0 0 1.0088076054743e-16
4 0 0 9.9983594861011e-17
4 0 0 9.9620205576473e-17
4 0 0 9.886463675023e-17
4 0 0 9.7696437314576e-17
4 0 0 9.6258416795703e-17
4 0 0 9.4570657386203e-17
4 0 0 9.2835449042031e-17
4 0 0 8.3393444714597e-17
4 0 0 8.2734542103264e-17
4 0 0 7.448991724941e-17
4 0 0 7.4007636857516e-17
4 0 0 6.8282992804942e-17
4 0 0 6.7775639690031e-17
4 0 0 6.6479221649348e-17
4 0 0 6.579754147016e-17
4 0 0 5.8721439382829e-17
4 0 0 5.7957585885749e-17
4 0 0 5.6295777503722e-17
4 0 0 5.5889617754531e-17
4 0 0 5.5217738123417e-17
4 0 0 5.4519478931752e-17
4 0 0 5.0396613174043e-17
4 0 0 4.9653991737539e-17
4 0 0 4.8451811125771e-17
4 0 0 4.8029189863385e-17
4 0 0 4.7395311063493e-17
4 0 0 4.6913604987583e-17
4 0 0 4.445926082427e-17
4 0 0 4.3788446202462e-17
4 0 0 4.2715314400895e-17
4 0 0 4.2204365478147e-17
4 0 0 4.0372546256507e-17
4 0 0 3.9800063520839e-17
4 0 0 3.2388162594254e-17
4 0 0 3.1739693702295e-17
4 0 0 2.6330172845929e-17
4 0 0 2.6134603478469e-17
4 0 0 1.9733615426053e-17
4 0 0 1.8995949820229e-17
4 0 0 1.4898109464232e-17
4 0 0 1.4639711496676e-17
4 0 0 1.431738345364e-17
4 0 0 1.4247137073686e-17
4 0 0 1.3848013941061e-17
4 0 0 1.3698892720103e-17
4 0 0 1.3365596230804e-17
4 0 0 1.3187292502315e-17
4 0 0 1.3060846866633e-17
4 0 0 1.2688817042412e-17
4 0 0 1.0974294853142e-17
4 0 0 1.0696171674645e-17
4 0 0 9.2577530958684e-18
4 0 0 8.724795039759e-18
4 0 0 6.122010691076e-18
4 0 0 5.939003709184e-18
4 0 0 4.8469142235291e-18
4 0 0 4.6151049272015e-18
4 0 0 3.9618698773744e-18
4 0 0 3.8768783336356e-18
4 0 0 3.4395131283928e-18
4 0 0 3.2931725125992e-18
4 0 0 2.9209071250535e-18
4 0 0 2.8918774543272e-18
4 0 0 2.796394527267e-18
4 0 0 2.7510326837643e-18
4 0 0 2.65755051147e-18
4 0 0 2.6265177730495e-18
4 0 0 2.5994633594955e-18
4 0 0 2.5468463862888e-18
4 0 0 2.4952036925959e-18
4 0 0 2.4731836185167e-18
4 0 0 2.419111433611e-18
4 0 0 2.3614358222805e-18
4 0 0 2.32213927753e-18
4 0 0 2.2777786411099e-18
4 0 0 2.2665807932984e-18
4 0 0 2.1954354104088e-18
4 0 0 2.1578523104942e-18
4 0 0 2.1362292522045e-18
4 0 0 2.1041402156211e-18
4 0 0 2.020286764706e-18
4 0 0 2.0045114730518e-18
4 0 0 1.9502024650275e-18
4 0 0 1.9200538611451e-18
4 0 0 1.8897575631681e-18
4 0 0 1.8145561482867e-18
4 0 0 1.8102310725774e-18
4 0 0 1.7495367799906e-18
4 0 0 1.7055511324763e-18
4 0 0 1.7020907260753e-18
4 0 0 1.6500298625719e-18
4 0 0 1.6154216776879e-18
4 0 0 1.5972880877749e-18
4 0 0 1.5804077346217e-18
4 0 0 1.5410323003831e-18
4 0 0 1.5141209781071e-18
4 0 0 1.4808467058227e-18
4 0 0 1.4710815772535e-18
4 0 0 1.4252313128066e-18
4 0 0 1.3881996187802e-18
4 0 0 1.3610827319636e-18
4 0 0 1.3380446842504e-18
4 0 0 1.3101277080832e-18
4 0 0 1.2684488554758e-18
4 0 0 1.2561487048779e-18
4 0 0 1.2193353418243e-18
4 0 0 1.2098028885721e-18
4 0 0 1.1799332859914e-18
4 0 0 1.1549816543587e-18
4 0 0 1.1301391136185e-18
4 0 0 1.1288699987221e-18
4 0 0 1.1025792647877e-18
4 0 0 1.0491267841932e-18
4 0 0 1.034795640494e-18
4 0 0 1.001749120219e-18
4 0 0 9.7041622613506e-19
4 0 0 9.4264646781907e-19
4 0 0 9.2081249243801e-19
4 0 0 9.0430168076638e-19
4 0 0 8.8920703441403e-19
4 0 0 8.6537205142373e-19
4 0 0 8.4732296067541e-19
4 0 0 8.3435432101096e-19
4 0 0 8.1543333623154e-19
4 0 0 7.9212147292592e-19
4 0 0 7.6249274390521e-19
4 0 0 7.4817899627406e-19
4 0 0 7.1834906804596e-19
4 0 0 7.0395925574285e-19
4 0 0 6.9391181032531e-19
4 0 0 6.6245912273205e-19
4 0 0 6.4950283771268e-19
4 0 0 6.2254472061804e-19
4 0 0 6.0368564049812e-19
4 0 0 5.8841715399362e-19
4 0 0 5.6135356741254e-19
4 0 0 5.4562082582587e-19
4 0 1 0.00087094959079442
4 0 1 0.0008709495572873
4 0 1 0.00087094954457144
4 0 1 0.00087094952333082
4 0 1 0.00080373544216121
4 0 1 0.00080373541825229
4 0 1 0.00080373539071639
4 0 1 0.00080373536330662
4 0 1 0.00072619850842676
4 0 1 0.00072619849981762
4 0 1 0.00072619847701382
4 0 1 0.00072619846865302
4 0 1 0.00062264960426417
4 0 1 0.00062264958428245
4 0 1 0.00062264955945838
4 0 1 0.00062264953709552
4 0 1 0.00061327444394227
4 0 1 0.00061327440892722
4 0 1 0.00061327439965601
4 0 1 0.00061327438134908
4 0 1 0.00053263888916817
4 0 1 0.00053263887367526
4 0 1 0.00053263885139868
4 0 1 0.00053263883087219
4 0 1 0.00048895934497022
4 0 1 0.00048895933943551
4 0 1 0.00048895932413346
4 0 1 0.0004889593072033
4 0 1 0.00047032092300935
4 0 1 0.00047032091856092
4 0 1 0.00047032090050535
4 0 1 0.00047032088740049
4 0 1 0.00041436412167577
4 0 1 0.00041436410634235
4 0 1 0.00041436409399602
4 0 1 0.00041436408828509
4 0 1 0.00038502197707467
4 0 1 0.00038502196528176
4 0 1 0.00038502193700213
4 0 1 0.00038502191629351
4 0 1 0.00038330661030086
4 0 1 0.00038330660027524
4 0 1 0.00038330658600727
4 0 1 0.00038330656726328
4 0 1 0.00035557596587899
4 0 1 0.00035557595961937
4 0 1 0.00035557594781267
4 0 1 0.00035557593619298
4 0 1 0.00032219037868359
4 0 1 0.00032219037115495
4 0 1 0.00032219036211743
4 0 1 0.00032219034645594
4 0 1 0.00030396697879007
4 0 1 0.00030396697477645
4 0 1 0.00030396695294323
4 0 1 0.00030396694311869
4 0 1 0.00029482354343068
4 0 1 0.00029482352972264
4 0 1 0.00029482351854924
4 0 1 0.00029482351621066
4 0 1 0.00028841097524031
4 0 1 0.00028841096471085
4 0 1 0.0002884109573954
4 0 1 0.00028841094590908
4 0 1 0.0002599954843289
4 0 1 0.00025999547495632
4 0 1 0.00025999546971222
4 0 1 0.00025999545207511
4 0 1 0.00025371659783822
4 0 1 0.00025371658508257
4 0 1 0.00025371658145191
4 0 1 0.00025371657461935
4 0 1 0.00023204974765947
4 0 1 0.0002320497340437
4 0 1 0.00023204973219246
4 0 1 0.00023204971388417
4 0 1 0.00022801479193266
4 0 1 0.00022801477875957
4 0 1 0.00022801477552271
4 0 1 0.00022801476127426
4 0 1 0.00020424920264736
4 0 1 0.00020424919892816
4 0 1 0.00020424918537773
4 0 1 0.00020424918180848
4 0 1 0.0001979590865927
4 0 1 0.0001979590780142
4 0 1 0.00019795907532121
4 0 1 0.00019795906878171
4 0 1 0.00019369274226864
4 0 1 0.00019369273688157
4 0 1 0.00019369273224271
4 0 1 0.00019369272110427
4 0 1 0.00017726784226816
4 0 1 0.00017726783537582
4 0 1 0.00017726782140779
4 0 1 0.00017726781049668
4 0 1 0.0001462719604427
4 0 1 0.00014627194665043
4 0 1 0.00014627194398495
4 0 1 0.00014627193718023
4 0 1 0.00012540762265844
4 0 1 0.00012540761470597
4 0 1 0.00012540761247485
4 0 1 0.00012540760917342
4 0 1 0.00011347929593338
4 0 1 0.00011347929075173
4 0 1 0.00011347928667766
4 0 1 0.00011347928142311
4 0 1 8.877022614413e-05
4 0 1 8.8770221740367e-05
4 0 1 8.8770217132962e-05
4 0 1 8.8770214591565e-05
4 0 1 1.5539597090485e-14
4 0 1 1.5460497648116e-14
4 0 1 1.5370227209639e-14
4 0 1 1.530085189032e-14
4 0 1 1.2619060043239e-14
4 0 1 1.2579543987401e-14
4 0 1 1.2526018679836e-14
4 0 1 1.2481464520406e-14
4 0 1 9.4859339667926e-15
4 0 1 9.4668367573668e-15
4 0 1 9.4311543901159e-15
4 0 1 9.4159249448266e-15
4 0 1 8.8259191504511e-15
4 0 1 8.8033141399958e-15
4 0 1 8.7785725553306e-15
4 0 1 8.7658389476849e-15
4 0 1 7.6561257493209e-15
4 0 1 7.6376744562752e-15
4 0 1 7.6293717568981e-15
4 0 1 7.61040648689e-15
4 0 1 7.2809699171554e-15
4 0 1 7.2603949061661e-15
4 0 1 7.2410904722514e-15
4 0 1 7.2211210818681e-15
4 0 1 6.1407010238239e-15
4 0 1 6.1237331971434e-15
4 0 1 6.1052239907196e-15
4 0 1 6.0829900477529e-15
4 0 1 5.8612572036066e-15
4 0 1 5.8157048925627e-15
4 0 1 5.777945821087e-15
4 0 1 5.6780042496108e-15
4 0 1 4.8984297952486e-15
4 0 1 4.8742897151018e-15
4 0 1 4.8499337748923e-15
4 0 1 4.8324243595888e-15
4 0 1 4.0927744842515e-15
4 0 1 4.0678434924183e-15
4 0 1 4.0559695802701e-15
4 0 1 4.0469921135083e-15
4 0 1 3.5180451396627e-15
4 0 1 3.5092093568569e-15
4 0 1 3.5012350633191e-15
4 0 1 3.4969934103257e-15
4 0 1 3.3840210325003e-15
4 0 1 3.3759281635643e-15
4 0 1 3.3556650115296e-15
4 0 1 3.3504215815786e-15
4 0 1 3.0180686158654e-15
4 0 1 3.0102650943039e-15
4 0 1 2.999910936981e-15
4 0 1 2.9933972714291e-15
4 0 1 2.9750631858419e-15
4 0 1 2.9615374053243e-15
4 0 1 2.952316806361e-15
4 0 1 2.9424346630364e-15
4 0 1 2.7421279838044e-15
4 0 1 2.7319838882296e-15
4 0 1 2.7255868209913e-15
4 0 1 2.7133568309779e-15
4 0 1 2.5886368106977e-15
4 0 1 2.5719591060095e-15
4 0 1 2.5644766871992e-15
4 0 1 2.5546512109566e-15
4 0 1 2.4678427739413e-15
4 0 1 2.4552350533111e-15
4 0 1 2.4506595539392e-15
4 0 1 2.4384680602946e-15
4 0 1 2.3127048214956e-15
4 0 1 2.3057226651648e-15
4 0 1 2.2984036495968e-15
4 0 1 2.2941341752465e-15
4 0 1 2.0498047481863e-15
4 0 1 2.0462664892079e-15
4 0 1 2.0388242683685e-15
4 0 1 2.030267497743e-15
4 0 1 1.9151373232625e-15
4 0 1 1.9068148671349e-15
4 0 1 1.9032221332432e-15
4 0 1 1.8953398584258e-15
4 0 1 1.8460619245402e-15
4 0 1 1.8396854947597e-15
4 0 1 1.8342638502521e-15
4 0 1 1.8197318584958e-15
4 0 1 1.7157852178488e-15
4 0 1 1.7099649911399e-15
4 0 1 1.7038575656317e-15
4 0 1 1.6934507308513e-15
4 0 1 1.647924921424e-15
4 0 1 1.6410182256443e-15
4 0 1 1.6321521532837e-15
4 0 1 1.6279184203995e-15
4 0 1 1.4411271681249e-15
4 0 1 1.4342499597105e-15
4 0 1 1.4322382246343e-15
4 0 1 1.4275012850719e-15
4 0 1 1.3524631415094e-15
4 0 1 1.3507030779342e-15
4 0 1 1.3456920811755e-15
4 0 1 1.339326657961e-15
4 0 1 1.293882095258e-15
4 0 1 1.2874944914783e-15
4 0 1 1.2847095648942e-15
4 0 1 1.2772890460968e-15
4 0 1 1.2315997965355e-15
4 0 1 1.2298412629941e-15
4 0 1 1.2245031693057e-15
4 0 1 1.2179259256577e-15
4 0 1 1.1957175813596e-15
4 0 1 1.1922234965817e-15
4 0 1 1.1886870222774e-15
4 0 1 1.1836984043748e-15
4 0 1 1.1521220524446e-15
4 0 1 1.1477983914685e-15
4 0 1 1.1424587664701e-15
4 0 1 1.1392459820958e-15
4 0 1 1.0463983261694e-15
4 0 1 1.0416868307813e-15
4 0 1 1.0399471590045e-15
4 0 1 1.0344184344568e-15
4 0 1 1.0058384659587e-15
4 0 1 1.0008814113756e-15
4 0 1 9.9640037611113e-16
4 0 1 9.9363801572018e-16
4 0 1 9.7827780140934e-16
4 0 1 9.7480299955315e-16
4 0 1 9.7263027761937e-16
4 0 1 9.7077557399836e-16
4 0 1 9.3347925963972e-16
4 0 1 9.2896903617594e-16
4 0 1 9.2508781979938e-16
4 0 1 9.1915361407404e-16
4 0 1 8.8257444109999e-16
4 0 1 8.7737778245994e-16
4 0 1 8.7327733120434e-16
4 0 1 8.6970134305842e-16
4 0 1 7.3173545500063e-16
4 0 1 7.2743651493113e-16
4 0 1 7.2322086743205e-16
4 0 1 7.2015058813333e-16
4 0 1 6.9595248658304e-16
4 0 1 6.9129298963483e-16
4 0 1 6.864901063591e-16
4 0 1 6.8500504747699e-16
4 0 1 6.5617796448003e-16
4 0 1 6.5176350202418e-16
4 0 1 6.4861870991343e-16
4 0 1 6.4461332429663e-16
4 0 1 6.1452610933677e-16
4 0 1 6.1066586489414e-16
4 0 1 6.0630997041969e-16
4 0 1 6.0352270460334e-16
4 0 1 5.787121525471e-16
4 0 1 5.7792812706784e-16
4 0 1 5.7430734569499e-16
4 0 1 5.6964219890016e-16
4 0 1 5.1672767027155e-16
4 0 1 5.1063999171526e-16
4 0 1 5.0553641668413e-16
4 0 1 5.0459609064905e-16
4 0 1 4.5743549134067e-16
4 0 1 4.5617327542863e-16
4 0 1 4.5420493442596e-16
4 0 1 4.5054547274071e-16
4 0 1 3.9490418661971e-16
4 0 1 3.9015224262138e-16
4 0 1 3.8872405665933e-16
4 0 1 3.860246663846e-16
4 0 1 3.5461273366411e-16
4 0 1 3.524231925495e-16
4 0 1 3.4955086847712e-16
4 0 1 3.4903618791826e-16
4 0 1 3.2555555392095e-16
4 0 1 3.2408522278339e-16
4 0 1 3.2271529075656e-16
4 0 1 3.201844015614e-16
4 0 1 2.8138176638652e-16
4 0 1 2.7848089207647e-16
4 0 1 2.7638525487463e-16
4 0 1 2.7486314264688e-16
4 0 1 2.3060480785e-16
4 0 1 2.2688719046256e-16
4 0 1 2.259019696341e-16
4 0 1 2.2510756390999e-16
4 0 1 2.06460736819e-16
4 0 1 2.0550324191994e-16
4 0 1 2.0447844587587e-16
4 0 1 2.0233520056143e-16
4 0 1 1.3669696417461e-16
4 0 1 1.3572079006893e-16
4 0 1 1.3528322708189e-16
4 0 1 1.3414711389694e-16
4 0 1 1.159918976629e-16
4 0 1 1.1513527482187e-16
4 0 1 1.1333001954629e-16
4 0 1 1.1305568653222e-16
4 0 1 1.0076360850076e-16
4 0 1 9.9873661815177e-17
4 0 1 9.7429250568617e-17
4 0 1 9.6852772676593e-17
4 0 1 8.0550615574775e-17
4 0 1 7.9592622559135e-17
4 0 1 7.8429620287692e-17
4 0 1 7.7433444257203e-17
4 0 1 6.8677529369883e-17
4 0 1 6.7341565076938e-17
4 0 1 6.6188184999458e-17
4 0 1 6.5480308972859e-17
4 0 1 5.9634964687449e-17
4 0 1 5.9244477927818e-17
4 0 1 5.8706586148242e-17
4 0 1 5.7656408442934e-17
4 0 1 5.211284935524e-17
4 0 1 5.1165307263291e-17
4 0 1 5.0675856727343e-17
4 0 1 5.036458381252e-17
4 0 1 4.4873568253365e-17
4 0 1 4.4423497977978e-17
4 0 1 4.3874380182031e-17
4 0 1 4.3564650521386e-17
4 0 1 4.1205746169624e-17
4 0 1 4.0721163917878e-17
4 0 1 4.0029594398478e-17
4 0 1 3.9547442910357e-17
4 0 1 3.4661785588613e-17
4 0 1 3.4329737333236e-17
4 0 1 3.352473668774e-17
4 0 1 3.3080570141046e-17
4 0 1 2.5534205855159e-17
4 0 1 2.5345670249593e-17
4 0 1 2.4898320755573e-17
4 0 1 2.4734322626616e-17
4 0 1 1.688921360204e-17
4 0 1 1.6311143314219e-17
4 0 1 1.6082085429996e-17
4 0 1 1.5773095951694e-17
4 0 1 1.5293744768969e-17
4 0 1 1.4890911734416e-17
4 0 1 1.4705292098982e-17
4 0 1 1.4315092064131e-17
4 0 1 1.3280334151344e-17
4 0 1 1.2933884717004e-17
4 0 1 1.2704164545946e-17
4 0 1 1.2184926267076e-17
4 0 1 9.6130097206466e-18
4 0 1 9.4326342244435e-18
4 0 1 9.3427574955072e-18
4 0 1 9.1869478767263e-18
4 0 1 4.891861527826e-18
4 0 1 4.7723706791734e-18
4 0 1 4.686481912824e-18
4 0 1 4.5701492392124e-18
4 0 1 3.5549609389583e-18
4 0 1 3.3640825856241e-18
4 0 1 3.3192358638665e-18
4 0 1 3.1804962320879e-18
4 0 1 2.8374842070294e-18
4 0 1 2.6755947779147e-18
4 0 1 2.6398245481706e-18
4 0 1 2.5891804670932e-18
4 0 1 2.494989640932e-18
4 0 1 2.43137566601e-18
4 0 1 2.3843503039533e-18
4 0 1 2.3195865861562e-18
4 0 1 2.2813910427926e-18
4 0 1 2.2753322894172e-18
4 0 1 2.2030957400314e-18
4 0 1 2.1665131850296e-18
4 0 1 2.1016289613194e-18
4 0 1 2.0602333871798e-18
4 0 1 2.0384215862585e-18
4 0 1 1.9731624326152e-18
4 0 1 1.9391809393126e-18
4 0 1 1.9103053009629e-18
4 0 1 1.889494916735e-18
4 0 1 1.8493077043463e-18
4 0 1 1.8056602852439e-18
4 0 1 1.7924036432501e-18
4 0 1 1.7599766443186e-18
4 0 1 1.7231060247339e-18
4 0 1 1.7126840298816e-18
4 0 1 1.6768068767236e-18
4 0 1 1.6472724024488e-18
4 0 1 1.603150315244e-18
4 0 1 1.5717385198294e-18
4 0 1 1.5375419427803e-18
4 0 1 1.5007605242083e-18
4 0 1 1.4761024755054e-18
4 0 1 1.4707531792925e-18
