#  N    Kx    Ky    lambda
4 0 0 2.5406414056894e-15
4 0 0 2.5318882308507e-15
4 0 0 2.4723251618132e-15
4 0 0 2.4632638960588e-15
4 0 0 2.4068106525525e-15
4 0 0 2.3965475494296e-15
4 0 0 2.1194496330933e-15
4 0 0 2.1102672085298e-15
4 0 0 1.9099133414264e-15
4 0 0 1.894288980041e-15
4 0 0 1.72336506099e-15
4 0 0 1.7103328548777e-15
4 0 0 1.699208487504e-15
4 0 0 1.6906617595285e-15
4 0 0 1.4772695818028e-15
4 0 0 1.4732902591114e-15
4 0 0 1.4347521610897e-15
4 0 0 1.4263146969543e-15
4 0 0 1.4049755019878e-15
4 0 0 1.3878143726883e-15
4 0 0 1.2802973894022e-15
4 0 0 1.2758566489994e-15
4 0 0 1.2239699983075e-15
4 0 0 1.2212416554606e-15
4 0 0 1.1997588064911e-15
4 0 0 1.1808151689515e-15
4 0 0 1.1498521424308e-15
4 0 0 1.1366749184657e-15
4 0 0 1.0946782730167e-15
4 0 0 1.0861244001942e-15
4 0 0 1.035443751534e-15
4 0 0 1.0271797374691e-15
4 0 0 8.1884087512955e-16
4 0 0 8.0789849701169e-16
4 0 0 6.5721044474962e-16
4 0 0 6.4387204695856e-16
4 0 0 4.7993944858497e-16
4 0 0 4.7635812068417e-16
4 0 0 3.595949538185e-16
4 0 0 3.5448833723624e-16
4 0 0 3.5110031096749e-16
4 0 0 3.4763949497585e-16
4 0 0 3.4105784573329e-16
4 0 0 3.3918359731786e-16
4 0 0 3.2576888826891e-16
4 0 0 3.2306260647011e-16
4 0 0 3.1986241518927e-16
4 0 0 3.1458341808631e-16
4 0 0 2.6840906299387e-16
4 0 0 2.6664257235207e-16
4 0 0 2.1852067642635e-16
4 0 0 2.1523572851391e-16
4 0 0 1.4191023978391e-16
4 0 0 1.3838239904778e-16
4 0 0 1.0914870294388e-16
4 0 0 1.057700121331e-16
4 0 0 8.5562653230518e-17
4 0 0 8.3134463411896e-17
4 0 0 7.3780033144793e-17
4 0 0 7.2625130724759e-17
4 0 0 5.3885747315214e-17
4 0 0 5.330752514259e-17
4 0 0 5.2528733805351e-17
4 0 0 5.1629012137065e-17
4 0 0 5.1235836398076e-17
4 0 0 5.0585161211796e-17
4 0 0 4.9968060200869e-17
4 0 0 4.8839266969114e-17
4 0 0 4.8239026660373e-17
4 0 0 4.7760266497869e-17
4 0 0 4.7206089051595e-17
4 0 0 4.6521303836055e-17
4 0 0 4.6121038496266e-17
4 0 0 4.5102711753354e-17
4 0 0 4.359286461457e-17
4 0 0 4.2397620776985e-17
4 0 0 4.2146940675551e-17
4 0 0 4.149408981092e-17
4 0 0 4.0532784739338e-17
4 0 0 3.9862297772365e-17
4 0 0 3.8864295321659e-17
4 0 0 3.8060761402772e-17
4 0 0 3.7436833664299e-17
4 0 0 3.674057790914e-17
4 0 0 3.6091289534168e-17
4 0 0 3.4924828116332e-17
4 0 0 3.2274829697779e-17
4 0 0 3.0986576619951e-17
4 0 0 3.0457196777666e-17
4 0 0 2.9763101365399e-17
4 0 0 2.9443033694271e-17
4 0 0 2.9185214933217e-17
4 0 0 2.8471443269737e-17
4 0 0 2.810094995727e-17
4 0 0 2.7639998285401e-17
4 0 0 2.6457693589608e-17
4 0 0 2.552977258532e-17
4 0 0 2.5354058336935e-17
4 0 0 2.4588181860692e-17
4 0 0 2.3529499554605e-17
4 0 0 2.2942017911524e-17
4 0 0 2.24781727733e-17
4 0 0 2.1944376060469e-17
4 0 0 2.1000743905359e-17
4 0 0 1.989639889391e-17
4 0 0 1.8637223704731e-17
4 0 0 1.6626647408951e-17
4 0 0 1.5745724179442e-17
4 0 0 1.5278195054279e-17
4 0 0 1.4877177284244e-17
4 0 0 1.461610320235e-17
4 0 0 1.3939638565248e-17
4 0 0 1.3496049592103e-17
4 0 0 1.2895040679958e-17
4 0 0 1.230613039326e-17
4 0 0 1.1192309408856e-17
4 0 0 9.1617068591227e-18
4 0 0 8.8631387194189e-18
4 0 0 8.3992628632249e-18
4 0 0 8.0322396134203e-18
4 0 0 7.2656194428628e-18
4 0 0 6.9465508090847e-18
4 0 0 6.6016269779138e-18
4 0 0 6.468120748585e-18
4 0 0 6.2190919415835e-18
4 0 0 6.0219869842837e-18
4 0 0 5.7170484066002e-18
4 0 0 5.4783105868143e-18
4 0 0 5.2722264219198e-18
4 0 0 5.1126618264442e-18
4 0 0 4.9895829310463e-18
4 0 0 4.7684443617502e-18
4 0 0 4.5361403210221e-18
4 0 0 4.4022523381372e-18
4 0 0 4.1219719064393e-18
4 0 0 3.9686447498208e-18
4 0 1 0.00087111880009485
4 0 1 0.00087111877226926
4 0 1 0.00087111867899247
4 0 1 0.00087111860970422
4 0 1 0.00080356351214829
4 0 1 0.00080356342850854
4 0 1 0.00080356334662059
4 0 1 0.00080356331637331
4 0 1 0.00072576161639729
4 0 1 0.00072576152955373
4 0 1 0.00072576150029539
4 0 1 0.00072576142567323
4 0 1 0.00062214511388582
4 0 1 0.0006221450498079
4 0 1 0.00062214502476516
4 0 1 0.00062214494858849
4 0 1 0.00061328088743963
4 0 1 0.0006132807801524
4 0 1 0.00061328068028242
4 0 1 0.00061328066392124
4 0 1 0.00053253790285649
4 0 1 0.0005325378675588
4 0 1 0.00053253782798802
4 0 1 0.00053253780467629
4 0 1 0.00048890630758435
4 0 1 0.00048890627594474
4 0 1 0.00048890625225691
4 0 1 0.00048890623752193
4 0 1 0.00047020375293205
4 0 1 0.00047020370849665
4 0 1 0.00047020365726599
4 0 1 0.0004702036385544
4 0 1 0.00041419535169748
4 0 1 0.00041419530703122
4 0 1 0.00041419525606956
4 0 1 0.00041419524423858
4 0 1 0.00038473083504255
4 0 1 0.00038473081372313
4 0 1 0.00038473075694309
4 0 1 0.00038473071642907
4 0 1 0.00038349991497885
4 0 1 0.00038349987575049
4 0 1 0.00038349986271776
4 0 1 0.00038349983247891
4 0 1 0.00035585515446479
4 0 1 0.00035585514069896
4 0 1 0.00035585510972488
4 0 1 0.00035585508174563
4 0 1 0.00032193996409505
4 0 1 0.00032193992341374
4 0 1 0.00032193989522984
4 0 1 0.00032193983182599
4 0 1 0.00030409432472855
4 0 1 0.00030409429045743
4 0 1 0.00030409426250893
4 0 1 0.00030409425020321
4 0 1 0.0002948335616369
4 0 1 0.00029483355187822
4 0 1 0.00029483352955294
4 0 1 0.00029483351434373
4 0 1 0.00028849566942897
4 0 1 0.00028849566232411
4 0 1 0.00028849564236172
4 0 1 0.00028849560620976
4 0 1 0.00026016299437055
4 0 1 0.00026016297092893
4 0 1 0.00026016293907522
4 0 1 0.00026016290129435
4 0 1 0.00025361954908951
4 0 1 0.00025361951368149
4 0 1 0.00025361950497204
4 0 1 0.00025361946543072
4 0 1 0.00023205726497537
4 0 1 0.00023205724868521
4 0 1 0.00023205723615452
4 0 1 0.00023205718462429
4 0 1 0.00022807523586415
4 0 1 0.00022807522369813
4 0 1 0.00022807520316695
4 0 1 0.00022807518445399
4 0 1 0.0002042849369645
4 0 1 0.00020428492243504
4 0 1 0.00020428491885585
4 0 1 0.0002042849006681
4 0 1 0.00019801925901741
4 0 1 0.00019801922696619
4 0 1 0.00019801922417785
4 0 1 0.00019801919697157
4 0 1 0.00019364714096157
4 0 1 0.00019364712521835
4 0 1 0.0001936470969691
4 0 1 0.00019364707692691
4 0 1 0.00017760982859298
4 0 1 0.00017760979618044
4 0 1 0.0001776097624716
4 0 1 0.0001776097398021
4 0 1 0.00014624143023947
4 0 1 0.00014624142258811
4 0 1 0.00014624140239836
4 0 1 0.00014624139223581
4 0 1 0.00012540183391237
4 0 1 0.00012540181907613
4 0 1 0.00012540181088233
4 0 1 0.00012540179419573
4 0 1 0.00011348819742976
4 0 1 0.00011348819359999
4 0 1 0.00011348817883751
4 0 1 0.00011348817219861
4 0 1 8.877543038079e-05
4 0 1 8.8775409433747e-05
4 0 1 8.8775397227646e-05
4 0 1 8.8775390584349e-05
4 0 1 3.9449711536005e-13
4 0 1 3.9355424001194e-13
4 0 1 3.9299731213559e-13
4 0 1 3.9166255218058e-13
4 0 1 3.2161277393212e-13
4 0 1 3.21102960204e-13
4 0 1 3.2076700921577e-13
4 0 1 3.2008060466149e-13
4 0 1 2.4209367049878e-13
4 0 1 2.4182883741549e-13
4 0 1 2.4137700465587e-13
4 0 1 2.4039627783868e-13
4 0 1 2.2549786060216e-13
4 0 1 2.2512960300205e-13
4 0 1 2.246316849838e-13
4 0 1 2.2443292912991e-13
4 0 1 1.9567652117916e-13
4 0 1 1.9548672109928e-13
4 0 1 1.9513203483243e-13
4 0 1 1.9439707084429e-13
4 0 1 1.8643959757666e-13
4 0 1 1.8601629375683e-13
4 0 1 1.8571888337522e-13
4 0 1 1.8517667939546e-13
4 0 1 1.5723754817936e-13
4 0 1 1.5706975966845e-13
4 0 1 1.5657495289922e-13
4 0 1 1.5635268906549e-13
4 0 1 1.5210536130912e-13
4 0 1 1.511593120368e-13
4 0 1 1.5003706295647e-13
4 0 1 1.4943193990956e-13
4 0 1 1.2494548174508e-13
4 0 1 1.2489888392805e-13
4 0 1 1.246841293264e-13
4 0 1 1.2443960276089e-13
4 0 1 1.0444511239141e-13
4 0 1 1.0425216876456e-13
4 0 1 1.0415582087514e-13
4 0 1 1.0385649403094e-13
4 0 1 9.0143771098609e-14
4 0 1 9.0043836226569e-14
4 0 1 8.9867293204776e-14
4 0 1 8.9780537985322e-14
4 0 1 8.6531711701615e-14
4 0 1 8.6345874657732e-14
4 0 1 8.6236137651944e-14
4 0 1 8.6101483240051e-14
4 0 1 7.7202659815303e-14
4 0 1 7.7166727410953e-14
4 0 1 7.709151378569e-14
4 0 1 7.702703108266e-14
4 0 1 7.6176688259808e-14
4 0 1 7.6024895485299e-14
4 0 1 7.5874401312539e-14
4 0 1 7.5743389869131e-14
4 0 1 7.0126938484729e-14
4 0 1 7.0059650051407e-14
4 0 1 6.993277119336e-14
4 0 1 6.9803869807022e-14
4 0 1 6.6187185758605e-14
4 0 1 6.6106132227224e-14
4 0 1 6.6046262090108e-14
4 0 1 6.591253941995e-14
4 0 1 6.312060297479e-14
4 0 1 6.3033588807864e-14
4 0 1 6.2938879733733e-14
4 0 1 6.2823820055364e-14
4 0 1 5.9279473444485e-14
4 0 1 5.9147609633142e-14
4 0 1 5.9114472357277e-14
4 0 1 5.9007332430458e-14
4 0 1 5.2537433499822e-14
4 0 1 5.2461891932912e-14
4 0 1 5.2332075196417e-14
4 0 1 5.2198103777046e-14
4 0 1 4.9046971609464e-14
4 0 1 4.8981382113513e-14
4 0 1 4.8848531384981e-14
4 0 1 4.8816674122916e-14
4 0 1 4.7229421369214e-14
4 0 1 4.713736723517e-14
4 0 1 4.6992427548223e-14
4 0 1 4.6908264999009e-14
4 0 1 4.3956900888988e-14
4 0 1 4.3886088004052e-14
4 0 1 4.3834070648798e-14
4 0 1 4.3747391235592e-14
4 0 1 4.2164892033396e-14
4 0 1 4.1969634886365e-14
4 0 1 4.1869390585144e-14
4 0 1 4.1794978965789e-14
4 0 1 3.6919345533165e-14
4 0 1 3.6797337817779e-14
4 0 1 3.6745909218211e-14
4 0 1 3.6642570160478e-14
4 0 1 3.4567196660013e-14
4 0 1 3.4516420552183e-14
4 0 1 3.4385904145762e-14
4 0 1 3.4321408129422e-14
4 0 1 3.3140085865943e-14
4 0 1 3.3071684500091e-14
4 0 1 3.3008851976937e-14
4 0 1 3.2960942208128e-14
4 0 1 3.1629797601411e-14
4 0 1 3.1580769884325e-14
4 0 1 3.1488777582854e-14
4 0 1 3.1422102538847e-14
4 0 1 3.0577558862209e-14
4 0 1 3.0526390685199e-14
4 0 1 3.0461574192275e-14
4 0 1 3.0418227211726e-14
4 0 1 2.95022047568e-14
4 0 1 2.9354108748697e-14
4 0 1 2.931645403285e-14
4 0 1 2.9275573235112e-14
4 0 1 2.6707390749571e-14
4 0 1 2.6572070188646e-14
4 0 1 2.6557547093582e-14
4 0 1 2.6479027445473e-14
4 0 1 2.5753904873255e-14
4 0 1 2.5671321712779e-14
4 0 1 2.5648483038244e-14
4 0 1 2.5506810321014e-14
4 0 1 2.5077334914008e-14
4 0 1 2.5048888542007e-14
4 0 1 2.4919239729934e-14
4 0 1 2.4843122048508e-14
4 0 1 2.3966603992818e-14
4 0 1 2.388592226611e-14
4 0 1 2.3758586821746e-14
4 0 1 2.3694430288581e-14
4 0 1 2.2652329300332e-14
4 0 1 2.2598282684778e-14
4 0 1 2.2560246399026e-14
4 0 1 2.2505976993933e-14
4 0 1 1.8622150722228e-14
4 0 1 1.859408812204e-14
4 0 1 1.8571333991581e-14
4 0 1 1.8524319184726e-14
4 0 1 1.7850051665417e-14
4 0 1 1.7786031458285e-14
4 0 1 1.7739123736195e-14
4 0 1 1.7688422407062e-14
4 0 1 1.6763157453772e-14
4 0 1 1.6733375312951e-14
4 0 1 1.6641626510567e-14
4 0 1 1.6605849893803e-14
4 0 1 1.5723310567475e-14
4 0 1 1.5684644630479e-14
4 0 1 1.5630236986389e-14
4 0 1 1.5591504571858e-14
4 0 1 1.4874078748317e-14
4 0 1 1.4819453923803e-14
4 0 1 1.472980547173e-14
4 0 1 1.4699819011837e-14
4 0 1 1.3120817732905e-14
4 0 1 1.3089762802868e-14
4 0 1 1.3018047490716e-14
4 0 1 1.3009255566903e-14
4 0 1 1.1773687287542e-14
4 0 1 1.1761737815504e-14
4 0 1 1.1689106375641e-14
4 0 1 1.1647531981515e-14
4 0 1 1.0040404021566e-14
4 0 1 1.0002475237425e-14
4 0 1 9.979876396988e-15
4 0 1 9.9342008823763e-15
4 0 1 9.0642415565374e-15
4 0 1 9.0468533715991e-15
4 0 1 9.0150023405076e-15
4 0 1 9.0051539734919e-15
4 0 1 8.3475065871473e-15
4 0 1 8.3128458229789e-15
4 0 1 8.2957789441517e-15
4 0 1 8.2515166430581e-15
4 0 1 7.155959693814e-15
4 0 1 7.1468379838671e-15
4 0 1 7.1151628475698e-15
4 0 1 7.0833735546953e-15
4 0 1 5.8946090970461e-15
4 0 1 5.8758071666188e-15
4 0 1 5.8506253082875e-15
4 0 1 5.833401384972e-15
4 0 1 5.2881853121945e-15
4 0 1 5.2623524551097e-15
4 0 1 5.2441756233867e-15
4 0 1 5.2226375355394e-15
4 0 1 3.5010151228886e-15
4 0 1 3.4908859612742e-15
4 0 1 3.4645356564277e-15
4 0 1 3.4402478739299e-15
4 0 1 2.964316021809e-15
4 0 1 2.9503398586098e-15
4 0 1 2.9433583254649e-15
4 0 1 2.9309223943024e-15
4 0 1 2.5383114703308e-15
4 0 1 2.5105963008915e-15
4 0 1 2.4988686114804e-15
4 0 1 2.4901989484841e-15
4 0 1 2.0267413608736e-15
4 0 1 2.0082401603049e-15
4 0 1 2.005585634604e-15
4 0 1 1.9974165618499e-15
4 0 1 1.7235254200427e-15
4 0 1 1.7092802325023e-15
4 0 1 1.6978591245987e-15
4 0 1 1.6965276735622e-15
4 0 1 1.5070141092022e-15
4 0 1 1.4995715510956e-15
4 0 1 1.4947297775945e-15
4 0 1 1.4840530533286e-15
4 0 1 1.3096258605579e-15
4 0 1 1.3016150436994e-15
4 0 1 1.2881648582851e-15
4 0 1 1.2734212453691e-15
4 0 1 1.1415005891689e-15
4 0 1 1.1372262329224e-15
4 0 1 1.1317146684127e-15
4 0 1 1.1268398194565e-15
4 0 1 1.0418730412614e-15
4 0 1 1.0357645738552e-15
4 0 1 1.0264698777317e-15
4 0 1 1.0231190829298e-15
4 0 1 8.6369764762889e-16
4 0 1 8.6016723727599e-16
4 0 1 8.5086798890212e-16
4 0 1 8.4348644010547e-16
4 0 1 6.3668261357654e-16
4 0 1 6.3106771213146e-16
4 0 1 6.2729573777108e-16
4 0 1 6.1954157492102e-16
4 0 1 4.0930018357371e-16
4 0 1 4.0420166564399e-16
4 0 1 3.9922993799797e-16
4 0 1 3.9694887195731e-16
4 0 1 3.8019969627463e-16
4 0 1 3.7446926500843e-16
4 0 1 3.7124354506528e-16
4 0 1 3.662019340828e-16
4 0 1 3.2281545771858e-16
4 0 1 3.1821941438308e-16
4 0 1 3.0964053284114e-16
4 0 1 3.0841547407962e-16
4 0 1 2.32837340921e-16
4 0 1 2.3133076779617e-16
4 0 1 2.2722253755159e-16
4 0 1 2.2550063747754e-16
4 0 1 1.0826615739991e-16
4 0 1 1.0692990661005e-16
4 0 1 1.0499014781917e-16
4 0 1 1.0435468250726e-16
4 0 1 7.3140190787875e-17
4 0 1 7.1983971531548e-17
4 0 1 7.1330810785936e-17
4 0 1 7.0595470110644e-17
4 0 1 5.3336460811244e-17
4 0 1 5.2530770460119e-17
4 0 1 5.1313872499654e-17
4 0 1 5.0492287001947e-17
4 0 1 4.9439428857917e-17
4 0 1 4.8562708587589e-17
4 0 1 4.8180705401379e-17
4 0 1 4.7451005243748e-17
4 0 1 4.4664634169555e-17
4 0 1 4.4226630160401e-17
4 0 1 4.2679941930059e-17
4 0 1 4.1669855957323e-17
4 0 1 4.0968813043187e-17
4 0 1 4.0359313160032e-17
4 0 1 3.9567293701523e-17
4 0 1 3.8749171558033e-17
4 0 1 3.702979345374e-17
4 0 1 3.6851140512535e-17
4 0 1 3.6106551002146e-17
4 0 1 3.553689658025e-17
4 0 1 3.448832396834e-17
4 0 1 3.4088342709963e-17
4 0 1 3.3168004230963e-17
4 0 1 3.2812133314336e-17
4 0 1 3.1370379832975e-17
4 0 1 3.0716852892508e-17
4 0 1 3.0416435334708e-17
4 0 1 3.00083980313e-17
4 0 1 2.7816933979785e-17
4 0 1 2.7445185059246e-17
4 0 1 2.7111148900712e-17
4 0 1 2.6888989032899e-17
4 0 1 2.6299241489196e-17
